GENE	RA
F2RL3	0.49491
MLKL	0.49499
CELA3B	0.49513
SLCO4A1	0.49514
ZNF221	0.49523
ANKRA2	0.49526
FLT1	0.49528
MAST3	0.49528
FAM81B	0.49529
ARL6IP4	0.49532
AKR7A2	0.49534
COL13A1	0.49536
SOX12	0.4954
IGIP	0.49552
FAM3A	0.49564
CORIN	0.49566
HAS1	0.49567
PITPNM2	0.49571
ANKRD34B	0.49588
PKD1	0.49593
PPM1K	0.49596
CHMP2B	0.49619
HOXB8	0.49625
SPATA9	0.49633
SCARB1	0.49633
ATRN	0.4964
TMEM207	0.49644
NR6A1	0.49655
CENPO	0.49675
AAAS	0.49675
ZNF506	0.49675
AP4S1	0.49679
NIPSNAP2	0.4968
RBBP4	0.49688
LTA4H	0.49698
KIR3DL1	0.49699
GNE	0.49704
DICER1	0.49719
OR7G2	0.49724
YTHDF3	0.49725
NSMAF	0.49739
C22orf31	0.4974
RAB18	0.49743
UPF1	0.49745
ARMC3	0.49747
CHD3	0.49751
PFDN4	0.49755
CLTCL1	0.49762
ISCA1	0.49791
KCNH2	0.49802
ZNF99	0.49821
ZNF44	0.49832
ANXA4	0.49842
PRR16	0.49854
GNG12	0.49858
OR10AG1	0.49876
DDX49	0.49884
CRYBG2	0.49896
ABCA12	0.49897
HNF4G	0.49897
TRIQK	0.49914
COL6A3	0.49925
MRTO4	0.4993
NF1	0.4997
MTNR1A	0.49975
EIF4B	0.49976
TTC9B	0.50004
AASS	0.50006
RHBDD2	0.50018
DNAH12	0.5002
DCUN1D3	0.50027
TOM1L2	0.50029
RUNDC1	0.50038
N6AMT1	0.50038
LYG1	0.50048
ATG7	0.50079
DDHD1	0.50084
MGP	0.50092
PIP5K1A	0.50099
MALT1	0.50111
SLC37A3	0.50113
CHEK1	0.50118
ALB	0.50123
TIMM44	0.50124
NLRP4	0.50125
RBM19	0.50126
SEC24C	0.50131
SPRED1	0.50138
NOSIP	0.5014
HEATR6	0.50141
NAPB	0.50141
PRELP	0.50149
CFAP69	0.50165
DHX15	0.50168
FKBP3	0.50176
ZC3HAV1	0.50178
EIPR1	0.50182
C16orf78	0.50182
KIF2C	0.50186
MYOD1	0.50188
TMEM87A	0.50197
MAP4K1	0.50205
UBL4B	0.50211
ADORA3	0.50224
HCFC2	0.50227
C10orf142	0.50243
WFDC3	0.50252
GKN2	0.50256
PCDH8	0.50259
GFAP	0.50279
ZNF451	0.50288
CCDC68	0.50301
SMAD7	0.50302
C1orf185	0.50304
FJX1	0.50305
VPS41	0.50307
PRICKLE2	0.50312
ICA1	0.50317
SLC41A2	0.50319
C17orf82	0.50329
KIF13A	0.50336
ENDOD1	0.50338
PACRG	0.50353
ABHD18	0.50354
RHOF	0.50362
SYCP2	0.50363
ALX4	0.50365
SETD3	0.50375
OAZ2	0.50379
LASP1	0.50391
OR7A17	0.50391
OR5T1	0.50399
RAET1G	0.50407
GPR15	0.50415
IGFL4	0.50421
SNTA1	0.50428
IL1A	0.50429
CMAS	0.50431
INCA1	0.50437
PROX1	0.50446
ZC3H14	0.50454
TTLL4	0.50456
TMX1	0.50465
SLC7A11	0.50474
NTF4	0.50481
GON4L	0.50485
FBXL8	0.50485
C1S	0.50514
FXYD2	0.50517
FIZ1	0.50522
CCDC186	0.50539
TIMD4	0.50543
DNAJB9	0.50557
SERPINB13	0.5057
SKA1	0.50589
DAZL	0.50593
OLFML2A	0.50596
C4orf46	0.50602
PCDHB9	0.50643
FAIM2	0.50643
DNPEP	0.5066
CALM2	0.50679
KNDC1	0.50682
PTF1A	0.50684
GLIPR1L2	0.50692
DST	0.50693
RIPOR1	0.50699
ACRV1	0.50705
BOLA1	0.50712
ACSM4	0.50712
ADGRG5	0.50718
DOT1L	0.50718
KIAA1257	0.50734
TMX2	0.50737
BPIFA1	0.50739
BEST3	0.50746
OOEP	0.50751
HSBP1	0.50755
NARS	0.50767
ENTPD4	0.50771
PHOX2B	0.50782
EVX2	0.50787
METTL18	0.5079
G3BP2	0.50798
GFRA1	0.50803
DCAF7	0.50807
CDC23	0.50816
PFDN5	0.5082
KREMEN1	0.50822
PGK2	0.50829
PIK3IP1	0.50829
OR7E24	0.50834
SNAI3	0.50838
MYH11	0.50839
FAM78A	0.50843
EHD3	0.50847
LOXL4	0.50855
IFNA16	0.50871
SNX27	0.50882
MVP	0.50887
ZNF850	0.50888
SLC9A3R2	0.5089
SEC14L6	0.50894
NKX6-3	0.50917
DCAF17	0.50927
LAIR1	0.50935
LMOD2	0.50942
COL11A1	0.50944
TMEM115	0.5095
DPM1	0.5095
BTNL8	0.50951
ALG12	0.50967
EFCAB3	0.50974
APBB1	0.51004
MMP13	0.51023
C7orf33	0.51029
ZFAT	0.51042
SARS	0.51053
AASDH	0.51056
RGS11	0.51058
NIT1	0.51062
POLR3E	0.51063
EYA4	0.51068
C3orf52	0.51074
FAM228B	0.51078
KRT31	0.51083
GOLGA7B	0.51085
PHF11	0.51091
TUBGCP3	0.511
ARID3A	0.51104
SIM2	0.51106
MCMBP	0.51115
VPS37D	0.51129
CCDC82	0.51142
ZNF638	0.51159
GGNBP2	0.51162
LRRC1	0.51171
NDUFA11	0.51184
ACBD4	0.51195
GABRA6	0.51196
MINOS1-NBL1	0.51206
ZC3HAV1L	0.51206
BYSL	0.51208
GABPA	0.51209
IL18RAP	0.51218
DHTKD1	0.51224
S100A4	0.51226
FHDC1	0.51227
TMX3	0.5124
GSKIP	0.51253
DAPK2	0.51258
SLC25A3	0.51268
FLG2	0.51278
PLEKHF1	0.51278
RGS3	0.51296
RIBC2	0.51309
SMURF2	0.51312
CHST8	0.51327
AIG1	0.5133
CROT	0.51331
PMVK	0.51333
MORF4L1	0.51334
DNAH3	0.5134
PRKRIP1	0.51355
SLC25A46	0.51356
ERICH5	0.51365
C11orf44	0.51368
C21orf58	0.51375
MARK3	0.51382
ARHGEF18	0.51386
ACSM6	0.51387
ABCC5	0.51391
FAM90A1	0.51402
PLEKHM3	0.51407
DCLK3	0.51407
CLUL1	0.5141
HOXD4	0.51411
CCR8	0.51423
ZNF606	0.5143
WDR5	0.51456
CRYAA	0.51484
POLR2I	0.51486
METTL5	0.51487
TMCO6	0.51487
DNAJB1	0.51491
PEX19	0.51498
SOX10	0.51502
IFNL3	0.51503
CEP131	0.51513
CNOT2	0.5152
BRAF	0.51522
LGALS12	0.51536
FAM96A	0.51537
MS4A2	0.51538
MRPS23	0.51544
CREB3L1	0.51555
MAGOH	0.51561
KIAA1324L	0.51586
SCFD2	0.51588
EVA1B	0.51607
MGST2	0.51614
C9orf3	0.51619
TMEM72	0.5163
KIFAP3	0.51637
MMAB	0.51657
ADGRE3	0.51663
KLB	0.51664
ARL6	0.51667
ZNF208	0.51692
MVB12B	0.5171
ACTN2	0.51714
FSHR	0.51719
NFYB	0.51725
ANKS6	0.51727
HIST2H3A	0.51728
DIO2	0.51732
FXR2	0.51738
HPS4	0.51743
KRT6B	0.5175
SRD5A1	0.51753
RDH13	0.51753
OPTC	0.51774
OR13D1	0.51778
FAM83D	0.5178
GPR171	0.51792
CACNA1D	0.51797
CTCF	0.51804
ZDHHC8	0.51811
DMKN	0.51842
HSPA2	0.51855
MARVELD2	0.51858
BAIAP2L1	0.51864
MTO1	0.51867
IAH1	0.51873
OMG	0.51873
ATP6V0E2	0.51879
LARP1B	0.51888
CHURC1	0.51896
OR1M1	0.51896
LRRTM1	0.51898
ADPRM	0.51904
DNAH10	0.51909
IGSF6	0.51911
CYB561	0.51915
CATSPER3	0.51924
DHODH	0.51927
C10orf95	0.51928
LSM1	0.51935
PHTF2	0.51939
OGDHL	0.5194
MROH2B	0.5196
TMEM211	0.51988
NDUFV2	0.51997
SELENOH	0.52002
PPP2R5E	0.52004
TUBB2B	0.52008
USP7	0.52024
SCN7A	0.52025
DCP2	0.52028
KRTCAP3	0.52031
IFT172	0.52033
ZNF432	0.5205
PRR29	0.52054
UQCC1	0.52054
SPOCD1	0.52057
MOCS3	0.52062
C12orf54	0.52069
SLC11A1	0.5207
PLCG1	0.52083
DDX5	0.52085
OR56A1	0.52088
RUVBL1	0.52091
BUB3	0.52092
PPM1G	0.52094
TRIM13	0.52104
TMEM171	0.52106
UNG	0.5211
LYRM1	0.52142
GBP2	0.52159
CRYM	0.5216
ZNF575	0.5216
NLRP3	0.52173
PSMD8	0.5219
DAB2IP	0.52195
ZNF248	0.52198
UFM1	0.52206
TMEM220	0.52211
TARSL2	0.52216
SLC2A8	0.52247
PSMB3	0.52247
COL9A3	0.52266
C20orf27	0.52284
C12orf50	0.52286
EPHX2	0.52291
TTC37	0.52295
RHOU	0.52303
FOXE3	0.52306
RTP1	0.52306
SYT12	0.52308
PCDHB8	0.52339
LHX9	0.5234
SVOP	0.52345
DCPS	0.52355
EID2	0.52355
SUCLG2	0.52356
SOX14	0.52362
ZNF528	0.52374
CGAS	0.52381
IL32	0.52386
ADRB3	0.52387
ZMAT4	0.52399
MTRF1	0.52411
RPL21	0.52412
IKZF2	0.52414
ABI1	0.52424
AGFG1	0.52443
SYNE4	0.52447
CBLL1	0.52454
CD300LB	0.52463
DUSP14	0.52469
LURAP1L	0.52471
TBC1D12	0.52473
RBM45	0.52477
PUS1	0.52502
KLHDC10	0.52518
LPIN3	0.5252
RNF7	0.52527
HNRNPA1	0.52527
GOLGA8J	0.52527
MATN1	0.52541
ZNF287	0.52546
SFT2D3	0.52551
MUC20	0.52551
SLC38A6	0.52553
CRNKL1	0.52554
KIR3DL2	0.5256
RFPL4AL1	0.52567
CDC16	0.52569
POPDC3	0.5257
TMEM14B	0.52572
CD209	0.52573
DDX52	0.52588
SH3RF2	0.52591
FAM178B	0.52598
PHLDB2	0.52598
RPS23	0.52603
ZDHHC11	0.52616
TUSC3	0.52632
ARMH4	0.52653
KLF4	0.52662
PAPPA2	0.52665
ABHD2	0.52669
TRIM60	0.52673
SPATA19	0.52673
TAS1R1	0.5268
CEP95	0.5268
OTOA	0.52684
SGCE	0.52727
AHCTF1	0.52739
CASKIN2	0.52739
CYP7B1	0.52745
OR51F1	0.52747
SLC26A4	0.5275
MCRS1	0.52778
TENM2	0.52784
SEPT14	0.52792
TRIM71	0.52795
PNMA1	0.52796
XRCC4	0.52797
KAT7	0.52802
PLCD3	0.52813
FCHSD2	0.5282
ALOX5AP	0.52822
C15orf39	0.52822
IL4	0.52823
AMIGO2	0.5283
DNAJA2	0.52831
VTI1B	0.52832
DHX37	0.52835
SHBG	0.5284
RFTN1	0.52855
KLHL33	0.52859
ATP11AUN	0.52865
SPATC1	0.52872
DQX1	0.52877
SORBS3	0.5289
TBC1D24	0.529
HOXB7	0.52914
UPP2	0.52927
SCD5	0.52927
EPS8L3	0.52933
CLEC10A	0.52939
IZUMO3	0.52944
HSD17B12	0.52944
CEP85	0.52947
STRBP	0.52947
FNBP4	0.52959
ARL5C	0.52959
GLRB	0.5296
CYP1A2	0.52981
KCNA7	0.52982
TESK1	0.52987
GRAMD2A	0.5299
ATXN10	0.53
KMT2D	0.53004
MTFMT	0.5301
C12orf29	0.53014
TTLL2	0.53017
NXPE1	0.53028
PHYHIP	0.53035
OR4A15	0.53077
CAAP1	0.53087
PLAC4	0.53087
FAM168B	0.53101
ALDH4A1	0.53103
IFT52	0.53104
DISP3	0.53111
GAL3ST3	0.53116
PDLIM5	0.53121
TOP3B	0.53121
ZNF888	0.53134
PTPRG	0.53138
WFS1	0.53139
KRT33A	0.53139
ADAMTS3	0.53151
DCAF8	0.53155
GPD1	0.53199
RPL18	0.53206
FGD3	0.53226
WDR41	0.53231
CYLC2	0.53239
HNRNPUL1	0.5325
MSL2	0.53252
ARHGAP11B	0.53252
DDIT4	0.53259
GRASP	0.5326
HTR3D	0.53282
CPSF6	0.53287
PTPRA	0.53299
ALLC	0.53321
OR4D6	0.53326
APOA4	0.53331
ANKRD13C	0.53336
TCHH	0.53355
OR2A1	0.53355
ORAOV1	0.53357
REEP2	0.53362
TSHZ3	0.5338
DUSP27	0.53404
DHRS4L2	0.53412
SYT7	0.53414
ACTN1	0.53416
KCND3	0.53423
GFPT2	0.53426
CLEC1A	0.53428
AP1B1	0.53428
NOL11	0.53433
AMY1C	0.53441
CLIC5	0.53449
RRS1	0.53453
GNAS	0.53458
NDN	0.53463
AGBL2	0.53467
TBC1D10C	0.53471
KITLG	0.53484
OR10T2	0.53492
SYS1	0.53493
GLT1D1	0.53497
SPAG17	0.53516
RIC8B	0.53529
STX5	0.53532
KHDRBS1	0.5354
OSCAR	0.53551
RNF115	0.53561
FAM208A	0.53567
GTF3A	0.5357
CCDC25	0.53577
RCC2	0.53589
INO80B	0.53595
NRBP2	0.53627
SRI	0.53636
ACTR3	0.53637
FDX1	0.5364
SRGAP1	0.53646
CADM1	0.5365
EIF2AK3	0.53651
RBKS	0.53654
IDI1	0.53657
OR51B5	0.53661
PRCP	0.53669
TNFAIP2	0.53671
AMOTL2	0.53693
ACPP	0.5371
TMEM136	0.53716
KCNK6	0.53722
OR8K3	0.5373
PSMC3IP	0.53734
CCL15-CCL14	0.53749
PCDHB5	0.53753
FZD5	0.53755
GNB4	0.53756
WDR53	0.53756
LEP	0.5376
PATE3	0.53766
KCNRG	0.53804
LRTM1	0.53805
TMPRSS2	0.53811
ESPN	0.53818
WDR75	0.53818
ZNF821	0.53818
ANKDD1A	0.5382
OR4K17	0.5385
MAJIN	0.53851
HTR7	0.53856
EGR4	0.53857
TMTC4	0.53863
PTRHD1	0.53864
CATSPER1	0.53865
ZNF784	0.5387
PAQR6	0.53877
KRT19	0.53889
GCNT3	0.5389
LYG2	0.53893
IGHV3OR16-7	0.53897
MINDY3	0.53902
OR51L1	0.53914
DLX4	0.53919
CCNJL	0.53941
SLC15A4	0.53949
SMUG1	0.53961
MAB21L3	0.53979
HAAO	0.53985
PLVAP	0.53986
PPIL1	0.53987
ERCC5	0.53992
GABRD	0.53993
POLE3	0.53994
PELI3	0.54008
SLC25A44	0.54026
BIRC5	0.5403
CEP63	0.54047
SENP7	0.5406
FERMT3	0.54075
UGDH	0.54082
KRTAP8-1	0.54083
C2orf49	0.54088
GALNT18	0.54093
ARSJ	0.54099
INA	0.54099
TIAM1	0.54107
SOS2	0.54108
CHMP4C	0.54117
NKX2-6	0.54138
RANBP1	0.54158
NCOA1	0.54162
RAB4A	0.5417
C1orf159	0.54181
C11orf95	0.54197
SALL2	0.54227
THOC1	0.54231
GBP5	0.54237
DUS1L	0.54245
RGS12	0.54248
CYP20A1	0.54251
FURIN	0.54259
ARHGAP5	0.54265
GMPR2	0.54268
SALL1	0.54268
ZNF562	0.54271
METTL25	0.54277
ATP6V0D1	0.54279
MINDY1	0.54281
SPINK1	0.54286
LCE6A	0.54313
ABCB9	0.54335
SLC3A2	0.54346
UBR1	0.54357
SLC16A11	0.54373
NOL9	0.54376
PRR34	0.54379
ECHDC1	0.54394
TFAM	0.54408
TMEM232	0.54417
CHUK	0.54421
PLA2G2C	0.54427
SVBP	0.54442
VSIG10L	0.54443
WLS	0.54444
TMPRSS7	0.54461
PES1	0.54467
SYN3	0.54468
GNAT1	0.54471
KRTAP4-5	0.54488
TEX264	0.54492
PJA2	0.54496
KLK5	0.54502
HHAT	0.5451
GLI4	0.54516
CUTC	0.54533
TIMELESS	0.54534
C16orf70	0.54536
FOXJ3	0.54562
POLD1	0.54567
ADRB1	0.5458
SELE	0.54587
SLC25A45	0.54588
NOD1	0.54592
TSSK1B	0.54597
CDCA7	0.54602
INO80C	0.54606
DLX1	0.54615
EOGT	0.5462
MEP1B	0.54622
HNRNPM	0.54623
HMGN2	0.54625
NFE2	0.54626
GHITM	0.54627
ANKRD60	0.54627
SLC27A1	0.54631
FAM25C	0.54641
SDHAF3	0.54642
LRRC2	0.54651
IRX4	0.54654
IL26	0.54662
HSPB2-C11orf52	0.5467
BASP1	0.54673
RABL2A	0.54675
KLK8	0.54681
SGPL1	0.54689
ADIRF	0.5469
FUBP1	0.54692
SEZ6L	0.54692
PPP1R9B	0.54704
OR1F1	0.54712
B4GALT3	0.54725
RANGRF	0.5474
BLOC1S4	0.54753
NPSR1	0.54754
GRM7	0.54776
ARHGEF7	0.54784
CNOT8	0.54812
TBC1D21	0.5482
PITPNB	0.54828
OSTC	0.54835
GNPTG	0.54841
LANCL2	0.54849
DUOX2	0.54869
GPR135	0.54878
CLEC3B	0.54881
GRWD1	0.54901
LIPM	0.54903
RGS2	0.54909
NOP56	0.54912
FMO1	0.54913
ELMOD1	0.54923
PLEKHJ1	0.54926
KRT33B	0.54929
CEP170B	0.54946
HELLS	0.54948
ATG2B	0.54952
PSD2	0.54955
C3orf70	0.54956
MKKS	0.54957
RC3H2	0.54959
CAPN3	0.54964
INHBA	0.54972
LMOD1	0.54981
APOBEC2	0.5499
GKAP1	0.54991
RHOBTB3	0.54992
SLC33A1	0.55004
CLDN7	0.55004
INVS	0.55013
TAF9	0.55016
SCPEP1	0.55024
SETDB1	0.55031
DLGAP1	0.55031
PTN	0.55041
MRPS33	0.55062
PSMD6	0.55074
KCNJ5	0.55089
SMPDL3A	0.55104
C8B	0.55107
RGSL1	0.55107
CNTN6	0.55112
KCNQ1	0.55112
CHAD	0.55116
CDV3	0.55118
ATP6AP1L	0.55133
STK38L	0.55141
ATP12A	0.55144
MRPL50	0.55168
SPAG6	0.5517
YARS2	0.55177
SERPINA5	0.55182
ABCF3	0.55203
SLC8A1	0.55205
C9orf66	0.55205
PPP2R2D	0.55205
LYSMD4	0.5521
OTUD4	0.55218
HCN4	0.55221
SPTAN1	0.55227
MT1H	0.55232
ZP3	0.55235
MCOLN2	0.55243
LOXHD1	0.55243
SLC30A5	0.55245
MEX3D	0.55256
QSER1	0.55257
HCAR2	0.5526
INCENP	0.55263
PRKG2	0.55266
PIGY	0.55268
PYURF	0.55268
HIGD2A	0.55269
ANKRD62	0.55295
PPARGC1B	0.55297
CDK19	0.55297
SLC10A2	0.55301
ZDHHC11B	0.55313
KRTAP19-2	0.55326
COMP	0.55331
GPR37L1	0.55335
BCAN	0.55338
MAN1B1	0.5534
ABCC3	0.5535
BAIAP3	0.55351
TAPBPL	0.55355
DNAJC24	0.55359
OR5I1	0.55371
KCNH7	0.55382
RIMKLB	0.55386
FNDC7	0.55388
KIF16B	0.55402
MROH1	0.55407
GCNT2	0.55409
TNNT1	0.55411
KCTD19	0.55415
ELMSAN1	0.5542
WDR54	0.55422
OR8I2	0.55422
BRINP2	0.55434
EDN3	0.55442
CENPF	0.55448
TLCD2	0.5545
PDZK1	0.55451
EMC6	0.55452
SLC6A11	0.55464
PCSK6	0.55464
PHKB	0.55468
BICD2	0.55472
SHISAL2B	0.55473
UBE2C	0.55474
FAM13C	0.55491
WDFY1	0.55493
RBFOX3	0.55521
ETV5	0.55526
ANKRD31	0.55531
SLC12A8	0.55533
BMPR1B	0.55561
KLRC1	0.55562
PRKD3	0.55564
MYF5	0.5557
JAG1	0.55583
HIC1	0.55584
TCP1	0.55593
ASB14	0.55601
TAS2R3	0.55601
DUSP18	0.55603
NBPF10	0.55605
SPATA6	0.55609
HESX1	0.55609
ATP8B3	0.55614
AADAC	0.55622
TRMT2A	0.55626
POLR1E	0.55627
VOPP1	0.55632
F5	0.55639
OR51B2	0.55644
MRPL16	0.55645
DDN	0.55658
RBM5	0.55662
NAGPA	0.55664
R3HDM1	0.55684
GDNF-AS1	0.55685
BAHD1	0.55686
OR2A5	0.5569
SLC35F5	0.55704
DCTD	0.55705
IFRD1	0.55713
MAPK10	0.55715
COX5A	0.55725
RFPL4A	0.55725
KRT72	0.55729
BOD1L2	0.55732
USP24	0.55739
ATCAY	0.55741
LY6D	0.5575
CALU	0.55767
NUDT19	0.55779
TSTD3	0.55787
LAMC2	0.55791
MIXL1	0.55794
ZNF354B	0.55795
KIF23	0.55812
PROKR1	0.55814
KRTAP29-1	0.55822
OR4C46	0.55826
KCNK10	0.5583
ZNF510	0.55838
BARX2	0.55846
EPS8	0.55846
RAB8A	0.55851
KIAA0355	0.55855
MRRF	0.55859
LRSAM1	0.55861
RNF17	0.55861
ITPRIPL2	0.55864
MYC	0.55869
MATK	0.55876
CTSL	0.5588
TMEM263	0.55884
OGFOD1	0.55884
ZNF776	0.55897
IGF1	0.55899
TMC6	0.55903
PRKCZ	0.55908
KCNK2	0.55928
TMTC3	0.55948
SYBU	0.55952
C1GALT1	0.55953
SLC25A35	0.55964
GUCD1	0.55981
BCL2L2-PABPN1	0.55982
C12orf57	0.55988
CDKN3	0.56001
TTC30A	0.56002
SLC16A10	0.56017
CCDC178	0.56019
HAL	0.56031
ANXA10	0.56032
LCN12	0.56043
ITGB8	0.56044
CNNM1	0.56045
RADIL	0.56063
RAB11FIP2	0.56064
PTPRE	0.56064
DCDC2C	0.56079
TSPEAR	0.56097
IGSF10	0.56103
PDE5A	0.56122
EMID1	0.56136
MPRIP	0.56137
RAD21L1	0.56138
MATR3	0.56153
FUOM	0.56158
POLR2G	0.56175
CALHM2	0.56204
PSG1	0.56204
NKAIN4	0.56209
SRSF11	0.5621
C3orf33	0.56214
ARGLU1	0.56214
MANSC1	0.56224
B3GALNT2	0.56226
B3GNT3	0.56226
ZNF675	0.56227
NPS	0.56229
TRIM22	0.56247
LFNG	0.56251
GOLGA6C	0.56253
ZNF479	0.5626
KCNK7	0.56261
LIMK2	0.56266
SLC2A5	0.56274
CYP2U1	0.56278
KCNN3	0.56284
ZHX3	0.56288
ETV4	0.56293
GGT6	0.56298
HABP2	0.56324
MEF2A	0.56326
HSPG2	0.56329
NCF4	0.56335
KCNH5	0.56341
CBR3	0.56352
HOXC10	0.56365
LRRC26	0.56372
BEND6	0.56378
GDF1	0.56378
DDX41	0.564
SEMA5B	0.56402
FSTL5	0.56402
UXS1	0.56404
OR2T8	0.5641
CDRT15L2	0.56411
IFNG	0.56414
ABHD10	0.56418
RBSN	0.56419
HS3ST3B1	0.56442
RMDN1	0.56464
CLDN6	0.56464
MPP5	0.56483
CCDC110	0.56485
TLR10	0.56499
APCDD1L	0.565
STK35	0.56504
OR6N1	0.56514
HSD17B3	0.56516
PHETA2	0.56518
PTAFR	0.56524
AUP1	0.56526
SLC22A14	0.56531
TPD52	0.56537
UPF2	0.56539
ANKRD27	0.56549
JRKL	0.5655
FAAP24	0.56563
ADCK2	0.56565
GJB2	0.56568
CD160	0.56569
MGST3	0.5658
ACTA2	0.56589
ZNF77	0.56596
EPYC	0.56597
ANKRD28	0.56601
PGAP2	0.56601
WDYHV1	0.56602
FBXW9	0.56607
SNRNP48	0.56613
OSMR	0.56618
SYT9	0.56644
ZNF131	0.5665
PNPLA8	0.56671
C19orf66	0.56671
C21orf91	0.56671
HLTF	0.56672
CERS1	0.56692
FAM218A	0.56697
TTC32	0.567
HEXB	0.56703
ZNF114	0.56705
ERC1	0.56725
C9orf72	0.56727
GNB5	0.56735
CLPX	0.56739
BRD9	0.56741
GGACT	0.56753
ATF7	0.56773
PLA2G6	0.56781
PPP1CB	0.56782
CDC34	0.56782
TRAF3IP1	0.56789
COL4A1	0.56789
TNS1	0.56797
BPHL	0.56802
ZSWIM9	0.56804
TMEM218	0.5681
HMGA2	0.56813
FARSA	0.56817
ARHGEF17	0.56818
OR6Q1	0.56835
USP47	0.56838
CRISP3	0.56848
IL13	0.56855
KEL	0.56855
DTX2	0.56866
TMEM41B	0.56868
PSAPL1	0.56869
RMDN3	0.56872
EXOSC7	0.56911
PATL1	0.56913
OR5AS1	0.56918
CFAP97D1	0.56919
THSD7A	0.5692
ZNF441	0.56926
NDE1	0.56927
TMEM30B	0.56937
ZKSCAN7	0.56939
OR1L4	0.56951
ARL14EPL	0.56958
CMC2	0.56968
PDGFD	0.56975
LCN1	0.56981
DPY19L4	0.56985
TSC22D2	0.57006
LCN10	0.57021
HARS	0.57024
MMP28	0.5703
SH2D7	0.57042
HPGD	0.57063
ANKRD40	0.57066
ZDHHC24	0.57088
EBI3	0.57096
GPR19	0.57098
PGLYRP2	0.5711
ST8SIA3	0.57121
BFAR	0.57125
ARV1	0.57127
RAET1E	0.57133
KLHL41	0.57136
TUBB4B	0.57146
PGM2	0.57173
ANO8	0.57179
AGO4	0.57199
SUB1	0.57199
DNAH11	0.57203
TNFSF12	0.57216
HSPB7	0.57217
FBXO25	0.57218
ZMAT2	0.57228
MRPL10	0.57237
AES	0.57245
KDELR1	0.57247
SETX	0.57248
NRIP3	0.57255
OR8U1	0.57263
DDX39A	0.57266
GFRA4	0.57279
SMTN	0.57286
GDAP1L1	0.57292
TWSG1	0.57298
THAP6	0.57307
MRPS12	0.57307
DZIP1	0.57328
GOLT1A	0.57343
SERPINA3	0.57343
ZNF320	0.57347
LDLRAD2	0.57354
SMIM20	0.5736
G2E3	0.57363
PKM	0.57373
TRAPPC1	0.57373
SUSD3	0.57383
COL26A1	0.574
PLSCR5	0.57405
CUL9	0.57407
POU6F2	0.57414
TTC21B	0.57417
FOXA2	0.57423
ZNF662	0.57448
PRPF39	0.57453
KCNK13	0.57454
FBXO39	0.57457
KLF15	0.57461
CLIP1	0.57461
OR2A25	0.57488
RRM2B	0.57493
YARS	0.575
PPP3CC	0.575
SNX16	0.575
VAMP1	0.57509
PEBP4	0.57512
UROS	0.57517
PCNX4	0.57517
DOCK8	0.5753
ZBTB5	0.57545
CENPN	0.57545
ZNF454	0.57553
KRTAP19-1	0.57555
MARC1	0.57557
STOML3	0.57563
RASSF2	0.57564
TTC24	0.57566
ZSWIM8	0.5757
B3GNT7	0.57588
AGA	0.57589
UQCRB	0.57612
LRRC73	0.57642
CCL5	0.57643
HTR6	0.57648
OR9K2	0.57652
OTOG	0.57654
GPR141	0.57655
SOWAHA	0.57665
COMTD1	0.57666
PLXNB1	0.57684
CCDC144A	0.57684
CFAP20	0.57703
TSPYL5	0.57717
LZTS2	0.57721
ARHGEF11	0.57739
BTBD1	0.57745
EMC4	0.57757
GJA8	0.57774
DYRK4	0.57776
ICMT	0.57778
ANKRD53	0.57785
ITK	0.57796
BUD23	0.57799
CBFA2T2	0.57809
TSPYL6	0.57821
RUNX1T1	0.57833
STT3B	0.57836
BTLA	0.57841
ZNF480	0.57851
RDH12	0.57857
GTPBP3	0.5786
GTF3C2	0.57873
SLC6A16	0.57875
MYH1	0.57887
TRIM33	0.57889
SLC6A17	0.57891
AKT1S1	0.57891
ATOH7	0.57909
CCL15	0.5791
GP9	0.57914
MRPS24	0.57952
KMT5A	0.57956
TIMM21	0.57958
KLHDC4	0.5796
TRIM43	0.57965
DCBLD1	0.57965
RFESD	0.57977
ZNF415	0.57978
ARMC1	0.57981
CARD16	0.57989
PEG10	0.58013
PFKL	0.58028
CDKL1	0.58045
SLC29A1	0.58062
GPR179	0.58066
TAF1L	0.58074
OR2M5	0.5808
TGFBRAP1	0.58101
SLC26A8	0.58103
MFF	0.58112
FAT1	0.58113
TJAP1	0.58113
MMP3	0.58113
BLOC1S1	0.58117
EHMT1	0.58118
C2orf81	0.58119
CEP290	0.58124
RGS5	0.58126
SYCN	0.58128
SPZ1	0.5813
KCNJ14	0.5813
TRAF4	0.58143
TFF2	0.58144
TMEM14C	0.58146
DPYSL5	0.58157
WTAP	0.58158
TRPV2	0.58159
CASS4	0.58175
FFAR1	0.58193
TSPAN10	0.58197
OR51V1	0.58198
GTF2H2	0.582
CYP4F8	0.58207
DNHD1	0.5821
CEP70	0.58213
IGFL3	0.58224
C17orf58	0.58231
TOGARAM2	0.58233
FBXL12	0.58236
NAA20	0.58237
STPG3	0.58243
FAM124B	0.58247
EHD1	0.58275
OR4S2	0.58278
DHRS7	0.58293
CCDC3	0.58294
TBX5	0.58301
DACH1	0.58303
FOXB2	0.5831
SLC22A10	0.58312
KRTAP4-6	0.58321
COLGALT2	0.58325
CYTH4	0.58334
IFNL1	0.58338
TUBD1	0.58339
OR52W1	0.58351
THUMPD1	0.58358
