GENE	RA
CFAP58	0.45161
SPO11	0.45162
CCDC74A	0.45165
MYOG	0.45169
EIF4G3	0.45172
C22orf42	0.45174
TNRC18	0.45182
CDH6	0.45184
APOPT1	0.45187
SPAG17	0.45192
DHDH	0.45193
A2ML1	0.45194
C19orf25	0.45194
MPDZ	0.45199
HACD1	0.45208
EMC8	0.45215
TNPO1	0.45217
MYH9	0.45233
GRHL1	0.45242
SOD2	0.45242
DCAF8	0.45253
GALNS	0.45257
CHAF1B	0.45257
LHX1	0.45261
CD14	0.45262
NSG2	0.45263
SLC15A5	0.45272
TM7SF3	0.45272
GLTPD2	0.45289
FBXO11	0.45293
PNMA1	0.45295
KCTD17	0.45298
FAM135A	0.45307
CDH20	0.45307
THUMPD2	0.45316
OR5J2	0.45318
CTAGE1	0.45318
NRBP2	0.45322
ATP1A1	0.4533
NDUFAF6	0.4533
PLPP7	0.45331
OR8K5	0.45338
SSC4D	0.45339
DNAJC22	0.45341
SHCBP1L	0.4536
DUSP19	0.4536
ZP3	0.45361
ZNF205	0.45369
CCNF	0.45373
OR1G1	0.45382
CAPN7	0.45383
KIAA0391	0.45394
VENTX	0.45395
WDR33	0.45399
CDC25B	0.45402
ZNF384	0.45404
UBQLNL	0.45407
IFNG	0.45407
SIGLEC5	0.45414
KRTAP1-4	0.45416
DPM2	0.45424
MLANA	0.45429
OCEL1	0.4543
MYT1L	0.45433
MSMO1	0.45436
METTL14	0.45438
MORC1	0.45444
SLC45A4	0.45458
CDC42EP4	0.45462
PTPRE	0.45467
AFTPH	0.45468
ZNF221	0.45469
ST8SIA3	0.45473
SRP54	0.45476
ATP11A	0.45478
HIF1A	0.45498
NEUROD1	0.455
PEX6	0.45503
OR11L1	0.45505
HECTD1	0.45509
ARHGEF11	0.4552
PACRG	0.45524
DHRS9	0.45539
FOXK2	0.45544
TERF1	0.45548
PMS1	0.4555
CHRNA3	0.45551
ZNF620	0.45554
PATE1	0.45557
KLF10	0.45565
PKM	0.45566
OR4C15	0.45569
RPN2	0.45574
BTBD11	0.45575
LOC403312	0.45587
CORO2B	0.45589
LHX5	0.45596
EIF4EBP1	0.45612
SLC19A3	0.45631
SNRPA1	0.45634
LOC101928344	0.45649
PNP	0.45657
CEP152	0.45658
PGM2	0.45668
BTNL9	0.45671
FAM111A	0.45676
KCTD8	0.45677
NF1	0.45679
SRRD	0.45681
CREBBP	0.45686
FAM19A1	0.45688
GOLGA8A	0.45706
ERVV-1	0.45712
RPS6	0.45715
RAB35	0.45718
CAMKV	0.4572
DCTN4	0.45727
TBC1D24	0.45734
KIR3DL3	0.45745
MAP3K8	0.45749
LOC101927403	0.45754
KIR3DL1	0.45758
BMPER	0.45763
ITIH5	0.45771
TPH2	0.45774
GCDH	0.45774
ADAM9	0.45803
ZBTB37	0.45805
KLRC4	0.45808
RABL2A	0.45814
CERS5	0.45815
FGF11	0.45815
ROS1	0.45827
OR7A10	0.45836
ATP6V0E1	0.45849
LRRC4C	0.45853
CSRP1	0.45856
RASGEF1C	0.45876
OR5D16	0.45879
MAPK12	0.45883
ERN1	0.45892
MAPK10	0.45894
NDUFB1	0.45911
KRTAP10-9	0.45911
FGF12	0.45915
GNA15	0.4592
ASAH2B	0.45922
DUSP11	0.45926
KCNMB1	0.45926
TRMT6	0.45941
DMAC2	0.45942
GNG5	0.45946
RBM34	0.45947
ARL16	0.45947
MORN4	0.45948
USP47	0.45952
BIN1	0.45963
TAF9	0.45964
GRPEL1	0.45978
RGMA	0.4598
LRIT1	0.45983
LOC100129098	0.45986
SLC4A4	0.45992
TRMT11	0.46016
SYNGR2	0.46018
GPR89A	0.46029
PITPNM1	0.46034
C1QL3	0.46038
CTNNBIP1	0.46055
SOX17	0.46077
NACC2	0.46079
TSR3	0.46092
FAM229B	0.46108
ZNF568	0.46117
PDZD8	0.46127
ST20	0.4615
PEX11G	0.4615
SLIT3	0.46164
HPS1	0.46169
POPDC3	0.46171
RWDD4	0.46181
ADRB1	0.46187
KLRC1	0.46187
CYP2S1	0.46188
THUMPD1	0.46201
PI4KB	0.46207
ARPP19	0.46208
CT62	0.4623
GLI4	0.46238
TBC1D3H	0.46251
ZMPSTE24	0.46253
TRIM51	0.46253
PPM1G	0.4626
F3	0.46272
NRP2	0.46274
PSMD4	0.46281
FAM208B	0.46281
TLX3	0.46285
SPDL1	0.4629
MRPL35	0.46301
RPS6KB1	0.46302
CHCHD2	0.46306
PROC	0.46315
ACPP	0.46316
REN	0.46326
LMNTD2	0.46326
HEBP1	0.46326
OR7G1	0.46338
HES2	0.46339
SFT2D3	0.46352
UBE2S	0.46362
EXT1	0.46363
DTNA	0.46363
ZBTB14	0.46365
KRTAP6-2	0.46365
NKAIN4	0.46366
SETX	0.46367
DBT	0.46369
EVI2B	0.46385
ULBP2	0.464
FAM25C	0.46404
SUN3	0.46407
GEMIN2	0.46411
GULP1	0.46413
ELMO3	0.46413
ASCL1	0.46416
S1PR1	0.46441
MYO18B	0.46468
NCAPD3	0.46482
OR5D13	0.46485
USP42	0.46509
OR5L1	0.46514
CBLN1	0.46514
ARAP1	0.46517
OR5T2	0.46522
GTF3A	0.46525
ATP6V0B	0.4653
BPIFB1	0.46533
CNTN3	0.46538
RECK	0.46551
PHLDB3	0.4656
CCDC73	0.46576
ZNF44	0.46578
HCN3	0.46595
TRAPPC6B	0.46597
KANSL1L	0.46602
CLK2	0.46608
ADGRF3	0.46608
LOC158434	0.46615
TMEM211	0.46645
GCSAM	0.46647
SLC31A2	0.46663
OR8J3	0.46672
PIP4P1	0.46674
AASS	0.46681
TXNDC8	0.46689
CNGB3	0.46693
KRTAP5-10	0.46696
OR10A3	0.46701
TMEM179	0.46706
C2orf69	0.46707
GPSM2	0.4671
ERCC5	0.46736
CATSPERG	0.46741
AASDH	0.46744
CDKL2	0.46747
NKX6-2	0.46748
RAX	0.46748
ZNF285	0.46757
XKR8	0.46768
USP17L27	0.46775
KLF15	0.46778
GPR19	0.46779
TYW5	0.4678
UCK2	0.46794
TTC9C	0.46803
MPZL2	0.46806
EXOC3L1	0.4681
KRTAP10-5	0.4682
PRPF40A	0.46835
NUPR2	0.46837
PCK2	0.46838
CCL20	0.46843
TRNAU1AP	0.46851
ZNF131	0.46871
SLC28A3	0.46875
PHLDA1	0.46881
TRIM61	0.46884
LRRC71	0.46889
SLCO1B7	0.46895
LOC101927402	0.46897
TREM2	0.469
GOLGA8H	0.46902
HOXB3	0.46908
ZNF274	0.46924
SEMA3D	0.46931
RHOA	0.46937
OR10V1	0.4694
PARD6B	0.4694
SMG6	0.46943
LAMA3	0.46953
TRIM49B	0.46956
LYPD3	0.46967
FRG2	0.46982
FSCB	0.4699
EPB41	0.46991
NFKBIZ	0.46997
PSMD12	0.47001
BTG1	0.47003
SGK3	0.4703
LCN6	0.47034
PAX3	0.47045
CAMK1	0.47045
SLC35G6	0.47045
OSBPL6	0.47051
BIRC3	0.47061
KRTAP19-1	0.47063
SMN1	0.47064
BACE2	0.47071
AADAC	0.47072
C6orf52	0.47075
GCG	0.47082
TRIM14	0.47082
ZPR1	0.47083
ANXA4	0.47084
AKR1C2	0.47092
TTLL7	0.47104
TPGS1	0.47107
BMPR1B	0.4711
NUP214	0.47111
HIF3A	0.47114
OR51Q1	0.47115
TRIM48	0.47115
ERCC1	0.47117
MB	0.47129
TRAT1	0.47131
C14orf28	0.47133
EBF3	0.4714
SELENON	0.47158
THSD7A	0.47158
CCP110	0.47159
MYH3	0.4716
IPO8	0.47165
RPL17	0.4717
IFT57	0.47174
KIR2DL4	0.47177
OR4A16	0.4718
ACTA2	0.47181
ATP1B2	0.47193
PNLIP	0.47203
ACSM3	0.4721
TCTA	0.47211
PRTG	0.47218
SFR1	0.47239
LENG9	0.47246
SLC7A11	0.47255
PTPN4	0.47258
ADGRF1	0.47258
PEX19	0.47259
DNAH7	0.47269
ACTN3	0.47272
SEPT5	0.47274
ECI1	0.47275
FAT4	0.47276
PAPPA2	0.47283
TMEM14C	0.47292
MINOS1	0.47294
ENOPH1	0.47295
CASP16P	0.47307
PIK3CB	0.47308
OR9Q1	0.47313
SYNPO	0.47323
SENP8	0.47325
GRAMD1A	0.47339
TMPRSS11A	0.47346
SLC2A1	0.47353
ADAD2	0.47372
DNASE2	0.47384
CKS1B	0.47385
NUP210	0.4739
ARID3A	0.47397
TRIM33	0.47411
INSL3	0.47418
EPHX1	0.47426
GFPT1	0.4744
ZNF654	0.47447
ADGRD2	0.47468
IFI27L2	0.47468
OMA1	0.47475
SCAI	0.47475
GTSCR1	0.47497
MARCH10	0.47506
METTL9	0.47522
TSHZ3	0.47533
SRPK2	0.47536
WIF1	0.4755
SGK494	0.47553
TLR5	0.47569
MAPK14	0.47573
KDM5A	0.47584
THEG5	0.47585
ADIPOR2	0.47589
SERP2	0.47591
PROKR2	0.47595
MRPL15	0.47612
VMO1	0.47617
FXYD6	0.47621
VCPKMT	0.47633
KBTBD7	0.47636
TMEM117	0.47638
LOC101927029	0.47649
C15orf54	0.47649
OR2A25	0.4765
RTF2	0.47654
TIGAR	0.47659
COPA	0.47667
ZNF92	0.47691
OAZ2	0.47694
THEM4	0.477
SLC30A5	0.47714
LOC101927375	0.47721
PTPRM	0.47739
GABRG2	0.47746
TRIM13	0.47755
MIA	0.47757
RGS21	0.4777
LOC728763	0.4777
ATP6V0C	0.47773
YTHDF1	0.47776
PCBD1	0.47777
ADGRF2	0.47779
ZDHHC24	0.47781
UCN3	0.47782
SPZ1	0.47785
MBD3L4	0.47793
CCK	0.47796
ITGA2	0.47798
HDAC10	0.47798
CTAGE4	0.47806
RAB42	0.47807
MST1	0.4782
C9orf85	0.47824
COX18	0.47825
LEF1	0.47827
USE1	0.47827
GPHB5	0.4784
PLXNA4	0.47846
GRIA4	0.47849
MEOX2	0.47856
CDC42BPG	0.47856
ANKRD31	0.47865
TNFSF14	0.47865
MCIDAS	0.4787
MAP2K4	0.47875
OR5T3	0.4788
CLRN2	0.47882
LOC101929627	0.47884
TNNT2	0.47895
COG1	0.47911
CHD5	0.47918
GPCPD1	0.47918
OR5W2	0.47922
RBBP4	0.47929
DNAH8	0.47933
TMC7	0.47934
UTF1	0.47943
STAR	0.47955
SAP30L	0.47963
MAZ	0.47973
SUPT6H	0.47976
FAM71A	0.47985
APOBEC1	0.47985
GSTA5	0.4799
SERPINB9	0.47996
MYOZ1	0.48011
SHANK1	0.48016
PARL	0.48027
CKAP2L	0.48031
KCNH3	0.48034
RRM2B	0.48035
F13A1	0.48041
KRT4	0.48041
KCTD16	0.48042
SPATA5L1	0.48058
SCN1B	0.48063
PCDHB6	0.48065
SNRPN	0.48071
RGR	0.48072
HCAR2	0.48073
ZNF84	0.48079
KATNBL1	0.4808
F11	0.48087
URB1	0.48096
CD300C	0.48106
CHL1	0.48126
ZHX1	0.48132
LRRC56	0.48137
PRRC2C	0.4814
DDX50	0.48142
SIRPA	0.48143
AFAP1	0.48145
LGALS8	0.48148
SLC39A3	0.48151
SGPP2	0.48157
JUP	0.48157
GSAP	0.48159
SNX32	0.48161
AKAP7	0.48184
FZD5	0.48186
TM9SF3	0.48186
CYP27C1	0.48192
KRTAP19-2	0.48196
RPGRIP1	0.48202
ZNF829	0.48206
APAF1	0.48208
ODAPH	0.48214
DNAH12	0.48219
NIPAL4	0.48234
GLRX3	0.48234
NDUFB7	0.48236
TNRC6B	0.48239
SLC43A2	0.48244
DLEC1	0.48252
CAPN10	0.48265
KIF27	0.48266
ADAM28	0.48271
TMEM238	0.48275
ZNF213	0.48281
TRAPPC9	0.48296
FOXB1	0.48318
TAF15	0.48326
SEPT11	0.48327
RBM26	0.4833
RBKS	0.48338
HAPLN1	0.4834
OR4C46	0.48351
TXNDC17	0.48365
BAG5	0.48372
AKAP1	0.48381
FGL2	0.48386
SLC17A6	0.48389
CCDC186	0.48392
SIGLEC14	0.48398
KRTAP5-6	0.48415
UHRF2	0.48421
ANKRD33	0.48422
MAP4K5	0.48428
NAXE	0.48435
CRACR2A	0.4844
KCNQ5	0.48448
DUPD1	0.48461
KIF5B	0.48477
IK	0.48479
HSP90B1	0.4848
CTDSP1	0.48486
PM20D2	0.48493
GSG1L	0.48493
LOC728392	0.48497
FAM13B	0.48498
GAMT	0.48499
CNGB1	0.48503
ZFP41	0.48516
GZMM	0.48518
ADAMDEC1	0.4852
GDPD4	0.48526
FAM177A1	0.48526
BMP2K	0.48529
PM20D1	0.48536
GLIPR1	0.48537
SYNGR4	0.48555
ZNF683	0.48556
TIFAB	0.48557
ROBO1	0.48559
CYP2U1	0.4856
SVOP	0.4856
KAT7	0.48576
PRRT3	0.48582
PHKB	0.4859
PTPRG	0.48592
RAD17	0.48613
C1orf195	0.48619
PLAC4	0.48621
DRAM2	0.48622
SLC35G4	0.48622
KLRK1	0.4863
FAM78A	0.48638
MED7	0.4864
PNPLA8	0.48645
NIPA2	0.48645
OR6B1	0.48646
DEFB1	0.48648
CD300LD	0.48649
OR4C16	0.48657
RAB3GAP1	0.48658
GHR	0.48659
ANO4	0.48662
INVS	0.4867
TUBE1	0.48678
ABCA12	0.48694
RALGAPA1	0.48698
ACVR2A	0.48724
CENPA	0.48734
RANGRF	0.48734
UPP2	0.48742
AKT2	0.4875
LDB2	0.48752
C16orf86	0.48753
SNX21	0.48757
CDK19	0.48764
CEP85	0.48766
YEATS2	0.48772
FAM84A	0.48773
PAFAH2	0.48774
NUP58	0.48781
TTC12	0.48784
NR5A2	0.48799
FAM53C	0.488
NTM	0.48804
TBC1D12	0.48807
DCD	0.48815
CASP14	0.48827
EFCAB5	0.48829
RPL38	0.48833
OVCH1	0.48841
ACD	0.48843
LMAN1L	0.48846
LOC101927322	0.48847
GALR1	0.48848
ADAMTS10	0.48854
TNNC2	0.48857
UHRF1BP1L	0.48859
GALNT13	0.48872
OR8H3	0.48883
LSMEM2	0.48886
PIK3AP1	0.48897
LGI3	0.48898
GSTCD	0.48899
SLC26A11	0.48901
GCNT7	0.48904
POC1B	0.4891
OSBPL9	0.4893
RAET1E	0.48934
LOC100996413	0.48935
FHL2	0.4895
SIPA1L1	0.4897
SEC23IP	0.48971
CGAS	0.48977
TRAIP	0.48978
GNB5	0.48983
OGFOD2	0.48984
NDUFB9	0.4901
ASTL	0.49017
APCDD1L	0.49021
PEBP4	0.49024
LRRC8A	0.4903
ELOA3BP	0.49062
PRPSAP1	0.49067
CDNF	0.4907
DUSP28	0.49073
ZNF821	0.49109
APOL1	0.49109
NADSYN1	0.49117
IQCF5	0.49125
CCDC25	0.49125
KRTAP19-3	0.49139
OR5D14	0.49155
ZC2HC1B	0.49159
GP6	0.4916
PSMB6	0.49164
RCC1	0.49171
SHANK2	0.49173
SLC2A2	0.49185
YIPF7	0.49195
OR5T1	0.49203
KRTAP2-1	0.49221
NENF	0.49226
SMAD2	0.49227
GLUL	0.49231
ANKMY1	0.49233
SIRT6	0.4924
U2SURP	0.49258
FKBP15	0.49271
BRMS1L	0.49273
ZNF727	0.49279
GPX1	0.49285
KPNA2	0.4929
HACD4	0.49301
PTCHD4	0.49302
NR6A1	0.49302
SIAH3	0.49302
LOC101060181	0.49318
GM2A	0.4932
FAM71B	0.49322
TXNDC2	0.49323
WDR86	0.49325
TMEM131L	0.49326
TMEM121B	0.49342
MAP9	0.49351
PCM1	0.49351
RAB11FIP2	0.49371
DLAT	0.494
ZSCAN10	0.49404
MRPL45	0.49426
MOCS3	0.49435
KCTD19	0.49436
UBTFL1	0.49438
TTC30A	0.49439
SRGAP1	0.4944
AOX1	0.49458
CLEC4F	0.49459
IFRD1	0.49472
ZNF792	0.49474
LOC100506718	0.49476
BIRC7	0.49476
COL9A3	0.4948
QDPR	0.4949
PRR4	0.49503
PLGLB1	0.49507
PLCXD3	0.49512
SLC30A4	0.49513
PARP11	0.49518
USP17L26	0.4952
ADAMTS3	0.49522
IST1	0.49525
TMCO6	0.49526
OR8H2	0.49534
PLSCR5	0.4954
OR1D2	0.4954
GYPA	0.49552
SSTR1	0.49556
WDR35	0.49566
M1AP	0.49573
KRTAP19-4	0.49573
EDRF1	0.49575
PGD	0.49583
NPIPA5	0.49589
PNN	0.49595
API5	0.49598
TARBP1	0.49602
FPR1	0.49604
MOCS2	0.49605
CEP76	0.49608
FFAR2	0.49627
CCDC13	0.49633
NLRP12	0.4964
ACP1	0.49641
RSPH9	0.49642
MFSD1	0.4965
LHX3	0.4965
LYPLA1	0.49653
DCBLD1	0.49654
EIF3D	0.49655
LEPR	0.4966
FBXL22	0.4966
SEC63	0.49661
GPR88	0.49665
SMAD9	0.49675
LARP1B	0.49678
UNC13B	0.4969
TBCE	0.49707
IGHV3OR16-7	0.49707
KERA	0.49708
DNM1P50	0.4972
TUT7	0.49723
GSKIP	0.49728
ZNF486	0.49728
GTSF1	0.4973
ALB	0.49733
FOSB	0.49738
ADAT3	0.49744
LOC285556	0.49757
MS4A1	0.49759
ARHGEF3	0.49762
FNDC4	0.49774
CRELD2	0.49788
ZNF304	0.49797
UFC1	0.49804
CALML5	0.49804
IMMT	0.49805
CCR8	0.49805
GFY	0.49805
TDRD1	0.49822
CDH11	0.49829
CLTCL1	0.49834
BEGAIN	0.49837
LIG3	0.4984
ENKD1	0.49842
LRIT2	0.49845
SLC23A1	0.49852
GPRC5B	0.49858
ADAM17	0.4986
AKR1C3	0.49862
PLEKHN1	0.49866
HSD3B2	0.49871
PCSK6	0.49878
OAS3	0.49883
NKX2-3	0.49897
SFTPC	0.49898
NFU1	0.49903
APC2	0.49906
APOBEC3B	0.49911
OR7G3	0.49914
ATP6AP1L	0.4992
C9orf3	0.4992
ZNF696	0.49925
OR5A2	0.49939
SH3BP5	0.49942
IL13	0.49942
CCL5	0.49944
SCAF4	0.49966
KRTAP19-5	0.49969
GRM2	0.4997
ASB1	0.49988
ZDHHC7	0.49988
PDP1	0.49999
PRKCB	0.50002
AVPR1B	0.50004
OMG	0.50004
WDR89	0.50006
PRRT2	0.50007
ATF5	0.50011
PAX1	0.50012
MYB	0.50016
KIF25	0.50028
MT1F	0.50035
TBL2	0.50048
B3GLCT	0.50048
BAIAP2	0.50049
OVGP1	0.50061
NOL8	0.50064
C17orf82	0.50065
ARHGEF18	0.50068
OR10H5	0.50068
ZDHHC3	0.5008
TM4SF20	0.50086
ATG7	0.50089
WFIKKN1	0.50096
NOL10	0.50109
GHITM	0.50129
PALM2	0.50136
ZNF420	0.50153
PTER	0.50155
RAET1G	0.50158
HDAC4	0.50161
USP14	0.50164
HGS	0.50166
SPIDR	0.50167
OR51B2	0.50175
AADACL4	0.50179
SNUPN	0.50184
TMEM102	0.50192
TRMT10C	0.50194
OC90	0.50195
ZNF790	0.50198
PPP5C	0.50199
SOX14	0.502
CRYBG3	0.50206
CXXC4	0.50215
BEND3	0.50221
PLA2G4D	0.50222
MRPS6	0.50242
SPEF1	0.50246
DNHD1	0.50248
WDR25	0.50253
BCL2L10	0.50259
TTC32	0.5026
UPK3BL1	0.50269
RETNLB	0.50278
RAD9A	0.50287
POM121	0.5029
ALG12	0.5029
LOC389199	0.50296
NNMT	0.50296
KIAA0753	0.50302
TSPAN19	0.50303
CRISP1	0.50309
AEBP1	0.50317
POTEC	0.50323
GABPA	0.50327
FAM163A	0.5033
KLHL41	0.5033
NDUFA2	0.50333
NAGK	0.50334
SCD5	0.50339
ZNF239	0.50347
ADAM8	0.50352
RPS23	0.50353
TMEM92	0.50361
TCERG1	0.50368
TMEM183A	0.50375
LOC100293704	0.50387
OR2L2	0.50399
PRRX2	0.50419
KIAA0895L	0.50423
EOGT	0.50424
STRBP	0.5043
METTL25	0.5043
MYO1H	0.50432
EPOP	0.50434
LANCL2	0.50437
UBE2V1	0.50447
TPRKB	0.50452
HSPA14	0.50454
LMO4	0.50457
ZNF280A	0.5046
ZNF513	0.50462
PTOV1	0.50476
ALPK2	0.5048
OR7A5	0.50484
LOC100287290	0.50491
TOMM34	0.50492
NOL9	0.50493
GANC	0.505
SMIM2	0.50511
MMP8	0.50517
NEK1	0.50523
FAM89A	0.50538
RSL24D1	0.50543
TAF1C	0.50543
SLC25A46	0.50544
MASP2	0.50549
COMP	0.50566
CNPY1	0.50573
BHMG1	0.50574
DOK7	0.50576
GLRB	0.5059
APLP2	0.50596
LAPTM5	0.50597
PLBD1	0.506
HRCT1	0.5061
CD300LG	0.50612
CYP7B1	0.50615
WDR49	0.50616
SPEM2	0.50617
MUC15	0.50618
SLC45A2	0.50634
C2orf81	0.50636
CCDC167	0.50646
PPP1R1C	0.5065
ZNF714	0.50653
FLG2	0.50665
UAP1L1	0.5067
OGFOD1	0.50681
OR9K2	0.50682
ELOVL5	0.50684
PIWIL2	0.50697
BLOC1S6	0.50703
AP1B1	0.50714
CSMD3	0.50717
DENND6B	0.50719
PPP2R5D	0.5074
CREB3L3	0.50741
SALL1	0.50748
CACTIN	0.5075
SP140L	0.50756
USP17L5	0.50756
PHTF2	0.50758
CNPPD1	0.50761
GSC2	0.50761
AFP	0.50764
LOC100130370	0.50782
MED25	0.50783
CD68	0.50789
IKBKB	0.50802
CTSG	0.50808
ENTPD6	0.50808
OR4A47	0.50811
OR5I1	0.50813
CRISP2	0.50817
TIMD4	0.5085
AMY1C	0.50853
C18orf65	0.50855
HPS3	0.50856
CD177	0.50865
USP13	0.50886
PARP16	0.5089
GPR32	0.50896
CTSE	0.50899
LEPROT	0.50907
MND1	0.50907
SRSF5	0.5091
RFPL4AL1	0.5092
CYBC1	0.50922
OR8I2	0.50923
SOX9	0.50926
STX6	0.50934
CEP135	0.50947
C6orf141	0.50948
PTPRA	0.50968
KRT38	0.50976
EPHB6	0.50977
OXER1	0.50982
THRAP3	0.5099
RC3H2	0.50995
KIAA1143	0.50996
FAM107B	0.50996
ERICH1	0.51001
MYCN	0.51004
MTG1	0.51004
SYNRG	0.51004
RASGRP4	0.51004
OR11G2	0.51031
LOC101927763	0.51036
KLK8	0.51039
TTBK1	0.5104
RIBC2	0.5104
DNTTIP1	0.51044
BEND6	0.51052
TDGF1	0.51077
SMPD1	0.51086
ASL	0.51088
SLC5A3	0.51108
SCRN1	0.5111
LOC101929490	0.51127
MCMBP	0.51132
LOC101928343	0.51137
HNRNPC	0.51138
CYP46A1	0.51147
SYNJ1	0.51147
ZNF395	0.51151
GOLGA8O	0.51152
ZNF345	0.51153
C4orf51	0.51159
TCTEX1D1	0.51187
DLK1	0.51189
ST6GALNAC2	0.51189
PLEK2	0.51195
DNAJC7	0.51195
RAB28	0.51215
ARL6IP6	0.51223
DOPEY2	0.51224
ABCD4	0.51225
GALNTL5	0.51233
LAMA1	0.51236
BOP1	0.51238
KRTAP1-3	0.51243
POTEF	0.51244
SNTA1	0.51252
FKBP3	0.51259
FAM96A	0.51261
WNT7B	0.51265
HM13	0.51271
KRTAP22-2	0.51273
KMT2D	0.51278
KRT37	0.51285
CDC42EP1	0.51286
PIK3R5	0.51292
LRRTM2	0.513
PPP1R12A	0.51306
TFAM	0.51308
ZNF45	0.51308
FUZ	0.51315
E2F4	0.51317
FAM209B	0.51318
ZNF862	0.51347
FAM157A	0.51348
SCX	0.51349
PDCD11	0.51349
MON1B	0.51356
WDR5	0.5136
CGB7	0.51365
RAB3GAP2	0.51366
C1orf115	0.51376
MAGEL2	0.51377
FAM209A	0.51379
BCL6B	0.51386
NPBWR1	0.51391
SLC12A8	0.51393
SYNC	0.51394
RSRP1	0.51409
OR6C74	0.51411
SLC24A4	0.51415
PLCG1	0.51433
TSPEAR	0.51434
DVL3	0.5144
HPSE2	0.5145
SERPINA10	0.51451
PIK3IP1	0.51465
PIP5K1B	0.51471
PPP2R1B	0.51472
PRR13	0.5148
ZNF836	0.51487
ANKRA2	0.5149
GFRA2	0.51503
JAK3	0.51508
MRPS17	0.5151
KBTBD2	0.51515
MTRF1L	0.51517
SYT7	0.51517
TBC1D14	0.51518
EPCAM	0.51533
HNRNPUL2	0.51538
AMHR2	0.51539
ATP6V0E2	0.51554
ZNF606	0.51564
HS3ST6	0.51566
MPHOSPH8	0.51567
IGF1	0.51569
CAMKMT	0.51573
DCHS2	0.51574
SRARP	0.51581
MSRB2	0.51581
LOC100144595	0.51588
OSBPL3	0.51593
RBM8A	0.51599
ATP1B1	0.516
UTP15	0.5162
SELE	0.51632
LILRA5	0.51632
SENP7	0.51639
SEPSECS	0.51645
DAAM2	0.51657
GDF3	0.5166
LSM10	0.51666
KDELR1	0.51673
PRAMEF12	0.51678
GBP7	0.51678
PLXND1	0.51684
SGK2	0.51688
SLC10A2	0.51694
SLC2A8	0.5171
COMMD6	0.51712
TRRAP	0.51713
GIMAP4	0.51714
IQSEC3	0.51725
SCCPDH	0.51728
TRPM3	0.51729
KIAA1257	0.51731
SLC31A1	0.51736
ELP4	0.5174
AXL	0.51741
TUBD1	0.51749
ZFAND5	0.5175
USP15	0.51751
ZMAT4	0.51769
LRRC4B	0.51774
IWS1	0.51775
KCNC4	0.51778
RANBP3	0.51792
CYP4F11	0.51805
DLX3	0.51816
OPN4	0.51824
C15orf39	0.51829
C12orf50	0.51845
OR51F1	0.51859
TM6SF1	0.51862
PRR36	0.51862
ACAD9	0.51865
NUDT14	0.51865
SUSD6	0.51866
DESI2	0.51886
SLC27A2	0.5189
RAD54L2	0.51903
MFGE8	0.51912
ESPN	0.51927
SFT2D2	0.51936
CDKAL1	0.51937
CLDN11	0.51943
RBM38	0.51943
SYCE3	0.51943
SPTBN2	0.51946
VSTM2B	0.51946
KCNRG	0.5198
SCFD2	0.51993
KLRC4-KLRK1	0.52003
CGRRF1	0.52004
HINT3	0.52014
ZFR2	0.52015
SSBP2	0.52022
KIAA0513	0.52028
SH3BGRL3	0.52035
NAT1	0.52036
EBAG9	0.52037
TENM2	0.52044
IMPACT	0.52044
TRIM43B	0.52047
PCDHB15	0.52051
ZFAT	0.52106
CD59	0.52114
SBNO1	0.52127
SPNS3	0.52127
ZNF302	0.52134
SNRNP70	0.52155
ESRRB	0.52156
RSL1D1	0.52165
ALPI	0.52179
FASTKD3	0.5219
LGALS1	0.5219
DPPA3	0.52198
CLK3	0.52205
LMO2	0.52211
ATF1	0.52215
TSSK2	0.52218
TP53TG5	0.52222
MATN2	0.52243
MGAT1	0.52249
SAA1	0.52255
GTF3C6	0.52259
SFTPD	0.52265
CASS4	0.52267
WDR55	0.52268
CNOT2	0.52276
BRAF	0.52281
OR5K2	0.52287
BICDL1	0.5229
HMOX1	0.52295
SEC14L3	0.52297
S100A2	0.52323
SMURF2	0.52326
TGFB2	0.52328
ST3GAL5	0.52329
IL1RAP	0.52334
PGM3	0.52336
SMOX	0.52343
DCLK3	0.52349
MMP7	0.52349
ZSWIM6	0.52357
MINOS1-NBL1	0.52362
CBLN4	0.52365
ITGB2	0.52387
DCUN1D5	0.52388
CHST14	0.52392
KRTAP1-1	0.52396
ARL6IP4	0.52397
C1orf185	0.52403
KITLG	0.52413
APOBEC2	0.52425
ZNF33A	0.52433
GZMA	0.52453
CTCFL	0.52454
ARSI	0.52459
WDR88	0.52469
IQCK	0.52476
ALG2	0.52477
IGF1R	0.52479
TSHZ1	0.52488
ZFP2	0.52518
CD46	0.52527
TCFL5	0.52543
BTG4	0.5255
PCED1A	0.5255
SESN3	0.52568
NAGLU	0.52572
OR8H1	0.52578
ACBD4	0.52581
FBXO7	0.52582
ZNF692	0.52588
DEC1	0.52605
AGPAT2	0.52611
FMO5	0.52613
BRAT1	0.52618
EXOC1	0.52628
XRCC4	0.52636
VAMP1	0.52656
DHDDS	0.52657
MVB12B	0.52659
C3orf80	0.52661
MAP3K4	0.52664
RNASEK	0.52665
EHD1	0.52677
YIF1A	0.52683
SEPT9	0.52688
POTED	0.5269
DARS2	0.52692
ROPN1L	0.52692
GOLGA7B	0.52696
SAPCD2	0.52698
ATP5F1B	0.52699
PPP2R5E	0.52719
