GENE	RA
RORC	0.45318
AKAP3	0.45324
C17orf51	0.45327
GCSAML	0.45328
GSTA1	0.45334
TAS2R9	0.45337
CCT6A	0.4534
CCDC180	0.45345
VAX1	0.45345
CRISPLD1	0.45348
GPHA2	0.4536
GTF2H2C	0.45361
CHMP2B	0.45366
VEZT	0.45367
DBX1	0.45382
OR2Z1	0.45383
HSD17B3	0.45395
SNRPD3	0.45397
RXFP3	0.45399
FAM83F	0.454
MYO16	0.45401
ZNF433	0.45409
OR51F1	0.45422
MFSD14A	0.45437
DYNC2LI1	0.45438
CD300C	0.45449
TRPV5	0.45454
MBD3L4	0.45456
DKK4	0.45459
PAPLN	0.4547
BIRC8	0.45482
PSPH	0.45487
ZMAT4	0.45488
ASH2L	0.4549
FRG2C	0.45525
LRRC57	0.45525
SRPK2	0.45535
POLR2A	0.45542
NTSR1	0.45554
TIMM50	0.45562
C2CD4D	0.45569
TUBB2A	0.45576
ITGA5	0.4559
XPO5	0.45595
SAMSN1	0.45596
CFAP46	0.45597
MYB	0.45598
SSPO	0.45604
KCNH3	0.45608
KLHL28	0.4561
HYLS1	0.45613
GK5	0.45617
CTBP2	0.45618
MRPL17	0.45625
ZNF639	0.45627
NPS	0.45648
ERLIN2	0.45654
CRCP	0.4566
H2AFY	0.45682
TTLL11	0.45686
LLGL2	0.45687
CORO6	0.45698
SPTSSA	0.45706
EHMT1	0.45708
MARCH5	0.45736
OR4S2	0.45736
DDI1	0.45745
PIM3	0.45747
SPATA31E1	0.45757
MCIDAS	0.45762
HNRNPA2B1	0.4577
PLPP4	0.45779
PPP2R5B	0.45797
RNF207	0.45805
HAS1	0.4582
OR2AG1	0.45832
OR2AG2	0.45838
MSRB2	0.45839
ST8SIA2	0.45871
SDCBP2	0.45871
WFIKKN1	0.45876
STK32B	0.45877
PCDHB9	0.4588
CD53	0.45885
SHARPIN	0.45897
ACRV1	0.45897
CHODL	0.45897
NDUFA4	0.45899
PRICKLE2	0.45903
FZD5	0.45905
TREX1	0.45905
VWA3A	0.45905
TMPO	0.45914
KRT13	0.45917
VCAN	0.45919
FSCB	0.45922
GPRC5D	0.4593
KLHDC1	0.45933
ESF1	0.45943
ACVR2A	0.45944
ERI2	0.45945
PAH	0.45963
ZNF25	0.45979
RAB35	0.4598
SPATA24	0.45981
GABRA5	0.45985
NDUFAF2	0.4599
MRM3	0.46
RAB3GAP1	0.46005
SLC47A1	0.4601
SLC2A5	0.46015
CRACR2A	0.46015
ABHD15	0.46017
AADACL2	0.46032
DAPK1	0.46044
LRRC4C	0.46044
GEMIN2	0.46066
FAM186A	0.46073
CFAP43	0.46079
CD163	0.46079
OR10A2	0.46089
RCC1	0.46092
LRRC4B	0.46096
ABRACL	0.46103
TRIM11	0.46109
CRHBP	0.46109
SLC22A23	0.46109
SASS6	0.46112
LAYN	0.46115
NAIF1	0.46127
APOPT1	0.46128
BMP2K	0.46134
FAM72A	0.46156
FAXDC2	0.46164
EPYC	0.46164
OR2B11	0.46166
CLDN10	0.46189
KNDC1	0.46192
AQP2	0.46197
RAB11FIP2	0.46202
FAM169B	0.46207
KCNC4	0.46208
ZNF501	0.46239
ZBTB47	0.4625
LRRC29	0.46256
TMEM216	0.46265
SLC25A46	0.46266
RETNLB	0.46276
PANX1	0.46276
SCGB1D4	0.4628
PALM2	0.4629
PARPBP	0.46293
SSTR1	0.46293
LYRM1	0.46295
FAM71F1	0.46303
SMDT1	0.46303
IP6K1	0.46305
TDGF1	0.46324
LRRC37B	0.46333
ZNF654	0.46334
RERGL	0.46338
RDH12	0.46349
SPATS2	0.46356
PTPA	0.46361
CADM2	0.46368
CAB39	0.46371
STBD1	0.46371
NDUFB5	0.46377
FRMD4B	0.46388
TNFRSF12A	0.46389
TMX2	0.464
PLEKHB2	0.46409
ATG16L2	0.46413
MRGPRX1	0.4642
OR10V1	0.46453
IL9	0.46456
TUBGCP6	0.46459
TMEM121B	0.46465
EIF4H	0.46469
PTGS1	0.46471
CERS3	0.46473
RPRM	0.4648
GLIS2	0.4649
HAAO	0.46498
SEMA6B	0.46499
MYCT1	0.46509
ENTPD1	0.46533
SMPD4	0.46548
C14orf28	0.46556
PSKH2	0.46557
RAP1B	0.46565
SNX3	0.46568
HCFC1R1	0.46569
KIAA0100	0.46574
DGKD	0.46579
CHST9	0.46592
KRT36	0.46595
EXOC3L1	0.46606
PCDH10	0.46607
HNRNPAB	0.46614
TRIM74	0.46625
TACSTD2	0.46627
ABRA	0.4663
PTMA	0.46637
GFPT2	0.46652
LRRC15	0.46659
NKX3-1	0.46666
MZT2B	0.46679
MROH2B	0.46679
HPSE	0.46682
JOSD2	0.46683
KRT71	0.46684
CRISP1	0.4669
SERPINB1	0.46719
PM20D1	0.4672
KDR	0.46725
LEPROTL1	0.46735
NACA	0.46738
ASPDH	0.46747
NTMT1	0.46749
NTF3	0.4675
LILRA5	0.46756
C9orf50	0.46767
CCDC158	0.46768
SPI1	0.46769
GBA	0.4677
MAG	0.46771
ABHD5	0.4678
TRIM14	0.46795
FUT7	0.46831
ARHGEF2	0.46843
GRM1	0.46846
MRPS33	0.46848
CSNK1A1	0.46851
TRMT61A	0.46852
TM2D3	0.46858
CLN5	0.46861
FBXO31	0.46864
NAGA	0.46865
MED18	0.46875
C2CD5	0.46878
PRKDC	0.46889
EVA1B	0.4689
PPP2R1B	0.46902
TNFRSF19	0.46919
HSPB7	0.46923
PDZD8	0.46945
FOXA2	0.46954
CALB2	0.46959
DBX2	0.4696
FBXO21	0.46979
GOLM1	0.46983
KIAA1143	0.46984
OR5J2	0.46987
KRT74	0.4699
SEMA3F	0.46991
ZNF578	0.46994
NUP188	0.47009
RNFT1	0.47015
RPS17	0.47026
KLK14	0.47028
KLHL17	0.47032
DDIAS	0.47032
PTF1A	0.47036
CTNNBIP1	0.4704
HES1	0.47042
CYP27C1	0.47047
PALD1	0.47048
NDUFA6	0.47054
TSNARE1	0.47075
TERB2	0.47088
GNB5	0.47105
COX20	0.47108
CDH10	0.4711
LLCFC1	0.47112
KCTD10	0.47116
OR8K5	0.47118
PROB1	0.47127
RBM4	0.47129
DDX4	0.47133
ADAP1	0.47138
SNRNP25	0.47141
DCBLD1	0.47144
TRMT11	0.47144
MIS18BP1	0.47147
METTL25	0.47179
MRPS17	0.47202
SHISA6	0.47211
KITLG	0.47217
SLC23A2	0.47223
CD68	0.47224
DENND6B	0.47225
HOXD3	0.47239
SPIDR	0.47243
MORN4	0.4729
ZNF683	0.47293
DCUN1D3	0.47298
EIF4A1	0.47301
RFC2	0.47304
SERINC5	0.47309
ASAP3	0.47316
APCDD1L	0.47321
C1RL	0.47326
CCIN	0.47329
PRCP	0.47343
ZNF763	0.47344
ANKRD50	0.4735
SSUH2	0.47357
PACRG	0.47358
CYP4V2	0.47363
CCDC87	0.47364
LFNG	0.47366
PHETA2	0.47366
FUZ	0.47372
RNF24	0.47387
APRT	0.47422
TMX3	0.47434
SNX31	0.47436
ZNF737	0.47439
MYL3	0.47441
ZNF302	0.47445
TBX1	0.47448
KIAA0895L	0.47449
RPGRIP1L	0.47456
ZNF253	0.47461
ANKS6	0.47463
SAMM50	0.47464
SRARP	0.47465
DDO	0.47483
CETN1	0.47492
TIMD4	0.47494
HS3ST3A1	0.47509
CHD1L	0.47523
ADAM21	0.47525
SSC4D	0.47527
STRN3	0.47542
LIPT2	0.47554
ERVV-2	0.47554
RXFP1	0.47559
ADGRA1	0.4756
SLC16A9	0.47565
OR5D13	0.47576
TTYH2	0.47584
TLK1	0.47586
AREL1	0.47594
TBC1D12	0.47607
MAP3K4	0.47623
DUT	0.47623
SOX15	0.47627
RNF123	0.4764
NUDT16	0.4765
HTRA2	0.47652
THEGL	0.47654
ZNF609	0.47663
CABP4	0.47664
PPP1R12C	0.47665
PARVG	0.47665
RELN	0.47666
PSMD4	0.47667
ELMO3	0.47673
DBH	0.47679
EBNA1BP2	0.47683
NOXA1	0.47683
AQP5	0.47686
MYOC	0.47693
ENKD1	0.477
CSTF1	0.47704
SC5D	0.47708
SH2B2	0.47709
SEC14L4	0.47716
KIF21A	0.47718
EFCAB3	0.47724
UBE2D4	0.4773
METTL26	0.47732
DCAF13	0.4774
SYNJ1	0.47742
ANKEF1	0.47752
CYP20A1	0.47756
PDCD2L	0.4776
COMT	0.47764
CEP72	0.47779
E2F4	0.47783
ATP6V1H	0.47794
OR4C6	0.47797
CGGBP1	0.47814
MMP10	0.47844
ASB6	0.47856
TMEM117	0.47857
IQCF3	0.47859
HERC6	0.47865
SERPINF2	0.47869
FIBIN	0.47875
GRAMD1C	0.47877
JKAMP	0.47882
MAPK9	0.47888
OR2L13	0.47906
AHSA1	0.47907
GLI3	0.47912
BAG5	0.47923
MFSD4B	0.47926
PNPLA7	0.47932
MDM1	0.47933
RPL27	0.47939
FARP1	0.47944
PPP2R3C	0.47965
PTPRG	0.47966
CABIN1	0.47972
RAB18	0.47973
APEH	0.47975
RCSD1	0.47984
NTN3	0.47985
RPL21	0.47987
DCAF15	0.47999
FAM117A	0.48001
DBT	0.48002
TAS2R8	0.48014
BRAF	0.48015
FGGY	0.48017
RFLNA	0.48018
EPS8L1	0.4802
MPDU1	0.48025
KERA	0.48031
CPED1	0.48038
ZNF132	0.48038
GNAT1	0.48039
FAM96A	0.4804
SNX11	0.48042
KCNN3	0.48045
IGFBP1	0.48051
NFE2L3	0.48053
MYO1H	0.48055
HIVEP3	0.48069
LAMP1	0.48074
ZMYM5	0.48084
ICK	0.4809
TMEM134	0.48096
MTPN	0.48122
LUZP6	0.48122
SNAI2	0.48122
CUL4A	0.48125
SH3D21	0.48139
DDX25	0.48143
CMTR1	0.48148
ABHD17C	0.48148
SNAP23	0.48152
DOK2	0.48157
OXT	0.48171
GPR107	0.48172
PSPC1	0.48173
RGMA	0.48179
MRPS6	0.48223
LIN28A	0.48226
RBM4B	0.48226
C15orf48	0.48229
SETDB1	0.48234
ZNF585A	0.48238
ENTPD2	0.48264
OSBPL11	0.48265
ZNF790	0.4827
LSP1	0.48271
ZFYVE28	0.48272
SGSH	0.48272
OR5AU1	0.48275
KRT35	0.48277
WNT16	0.48282
SYNPR	0.48284
TMEM14C	0.48296
CEP152	0.48301
CYP7B1	0.48304
EIF4A3	0.48304
EI24	0.48307
CDRT15L2	0.48315
EEF1AKMT4-ECE2	0.48331
MARVELD2	0.48341
FOXK1	0.48341
GSTA5	0.48352
PATE3	0.48363
ANKRD27	0.48363
NDUFS8	0.48369
PARD6A	0.48375
ZNF319	0.48383
MRGBP	0.48385
VIPAS39	0.48391
KIF3C	0.48401
OR51I1	0.48413
SLC5A3	0.48415
MCRIP2	0.48421
SCFD2	0.48424
MGAM2	0.48432
HOXB7	0.48433
PLEKHN1	0.48434
TM6SF1	0.48437
SNED1	0.48439
UBQLNL	0.48446
OPRM1	0.48457
ZNF750	0.4846
WNT9A	0.48464
TCIRG1	0.48467
KRT6B	0.48467
FHOD1	0.48483
OR5T2	0.48488
VNN3	0.48513
TRAF3IP1	0.48524
CDT1	0.48541
DHRS9	0.4855
NUDT21	0.48552
TMEM177	0.48564
ACSM4	0.48566
GRM2	0.48567
CLK3	0.48567
SPART	0.48569
MBD3L3	0.48584
LINGO3	0.48589
OR5L1	0.48598
GDAP1L1	0.48614
HES6	0.48615
SNRPA1	0.48622
EIF4G3	0.48624
TBL2	0.48634
KLHDC7B	0.48634
SRSF1	0.48644
TREM1	0.48647
ACTL9	0.48657
USH1C	0.48671
OGG1	0.48675
FANCI	0.48678
ZNF492	0.48689
ATP5ME	0.4869
NFATC4	0.48697
POC5	0.48698
TTC9C	0.48719
RBM34	0.48724
ISM2	0.48728
IRAK4	0.4875
NDUFV3	0.48752
LYPD6	0.48761
MORC2	0.48774
LMOD3	0.48777
MED31	0.48783
TSC22D2	0.48785
BCL6B	0.48787
TBCCD1	0.48789
PMS2	0.48791
METTL9	0.48812
TOM1	0.48816
MAN1C1	0.48818
SOS2	0.48819
TRIM48	0.48826
FBLIM1	0.48836
TAF15	0.48846
ZNF836	0.48861
GHR	0.48868
PAIP2	0.48873
TDRP	0.48877
CTR9	0.48889
TNRC18	0.4892
SCAF4	0.48929
SLC39A13	0.48931
SRSF6	0.48931
DUPD1	0.48952
SBSN	0.4896
TWNK	0.48961
GFPT1	0.48964
CSMD3	0.48965
PPP2R2D	0.48968
KHNYN	0.48977
SETX	0.48978
OR8J3	0.48979
SLC35A3	0.48983
POLR3K	0.48983
GOLGA6L1	0.48986
NFYA	0.48992
TUBB8	0.48992
CPLX4	0.48995
CARMIL2	0.48999
L3HYPDH	0.49005
OR51Q1	0.49006
TMEM14B	0.49009
TEDC2	0.49012
COQ2	0.49024
TYW3	0.49028
PRKAR1A	0.49028
MRPL47	0.49036
CLYBL	0.49055
MSH6	0.49066
RAB10	0.49076
MORF4L1	0.49084
CD109	0.4909
DTX2	0.491
ROS1	0.49109
ARL6IP6	0.49113
BABAM2	0.49123
RAB6D	0.49128
ACTN3	0.49129
C17orf100	0.49132
HEATR6	0.49133
ENGASE	0.49133
KRT4	0.49135
RGS22	0.49158
NSD2	0.49159
SLC26A11	0.49165
CNTN3	0.49166
RIPPLY3	0.49169
CDK5RAP1	0.49172
NUDT7	0.49173
HNRNPA1	0.49174
SMAD6	0.49185
SPDYE1	0.49189
PTGIR	0.49204
ZNF404	0.49214
CD72	0.49223
MAD2L1BP	0.49229
CCS	0.49238
NRBP1	0.4924
ZNF131	0.49243
CCNF	0.49258
PARN	0.49272
SCGB2A2	0.49275
HMOX1	0.49284
PGM3	0.4929
AMY1A	0.49299
CDC14A	0.49316
OR5D14	0.49317
TACC3	0.4932
LARP4	0.49329
OR5D18	0.49332
VDAC3	0.49346
PMCH	0.49346
ZNF324B	0.49347
TTC17	0.49355
ZBTB37	0.49358
SLC7A11	0.4936
KEL	0.49361
EPHA7	0.49364
CTU1	0.49365
SIAE	0.4937
CCDC89	0.49376
EMP3	0.49391
FCGBP	0.49396
PGBD2	0.49398
KRTAP21-1	0.49398
RFFL	0.49401
CMA1	0.49402
SF3A2	0.49408
DCHS2	0.49409
C9orf92	0.49411
TYW5	0.49416
MBD3L2	0.49427
GALNS	0.49429
TMEM143	0.49437
SCGB1D1	0.49449
AKNA	0.49453
HPF1	0.49468
MCAM	0.49468
ZNF570	0.49476
IFNGR1	0.49478
C9orf139	0.49487
TMEM232	0.49503
TMEM132E	0.49509
CCR8	0.49518
POLE3	0.4952
TARBP2	0.49523
TMEM107	0.49538
C1QL3	0.49546
SPATA19	0.49548
TESK1	0.49555
CEP350	0.49563
DCP1A	0.49564
KCNJ12	0.49572
ZNF280B	0.49575
DACT2	0.49579
LIPT1	0.49597
LOXL3	0.49599
SELENOS	0.49603
LURAP1L	0.49625
UBQLN3	0.49658
FLOT2	0.49665
GALM	0.49666
INSM1	0.49667
ZNF92	0.4967
PNLDC1	0.49673
CCNYL1	0.49684
APOD	0.49699
KRTAP19-7	0.49699
KCNC1	0.49709
OR8H3	0.49724
SHISAL1	0.49727
MRPL44	0.49735
AUP1	0.49752
PDE6H	0.49761
CGAS	0.49771
MUC19	0.49773
CHST2	0.49786
FBRSL1	0.49788
BORCS6	0.49793
PCK1	0.49801
CREB3L3	0.4981
FAM107B	0.49819
ITGB2	0.49821
RRP36	0.49822
NPFF	0.49823
MUC15	0.49829
TMEM80	0.4983
HDHD3	0.49834
MAX	0.49838
SECISBP2	0.49842
FAM111A	0.49845
TMEM94	0.49848
MYH3	0.49857
PCBP2	0.49864
RBM22	0.49865
FAM25C	0.49872
KIAA1324L	0.49875
EIF4E2	0.49882
CTSF	0.49882
OR52K1	0.49896
KRT37	0.49897
PCDHB4	0.49903
DQX1	0.49907
ZFP42	0.49911
MAF1	0.49923
HCK	0.49924
PANK2	0.49926
ZNF662	0.49942
RPL18A	0.49955
GP9	0.49956
OR2A42	0.49961
DKK3	0.49968
EGF	0.49979
GZMK	0.4998
SLC30A4	0.49994
SERPINB13	0.49996
GEMIN4	0.50002
MED7	0.50004
SS18L1	0.50016
AQP6	0.50027
FZD8	0.50032
ZNF414	0.50044
PRAC1	0.50057
FOXI3	0.5007
DHRS13	0.50082
ONECUT3	0.50085
GLRX3	0.50098
GRIN3B	0.50106
PRADC1	0.50107
RBM38	0.50108
FAM177A1	0.50112
KRTCAP3	0.50117
TMEM114	0.5012
TBC1D15	0.50129
THRB	0.50133
CLEC18B	0.50151
ARHGAP40	0.5016
CTAGE1	0.50163
PRPF40A	0.50175
DUSP13	0.50196
TSPAN19	0.50206
H6PD	0.50211
OR5T3	0.50211
HOXB8	0.50225
EFNB2	0.50232
ZNF114	0.50232
CFAP44	0.50273
PAX7	0.50275
UAP1L1	0.50294
MUCL1	0.50303
RBM8A	0.50318
IMMP1L	0.50321
SDHA	0.50334
THNSL2	0.50338
TSEN54	0.5035
ICA1	0.50363
CHCHD6	0.50376
ALAD	0.50381
ZNF727	0.50383
DOCK7	0.50384
GPHB5	0.50387
RASL11A	0.50412
ACCSL	0.50418
CCDC66	0.50421
ZNF568	0.50422
IL22	0.50434
SYTL2	0.50444
FAT1	0.50448
PAK1IP1	0.5045
BTBD11	0.50457
TGM1	0.5046
THEM5	0.50467
MRPL46	0.50471
CERS2	0.5048
CARD8	0.50485
SDHAF2	0.50521
FLT4	0.50522
SLC35B1	0.50528
MYO18B	0.50528
OLAH	0.5053
SMAD7	0.50531
HOXB13	0.50558
KIF25	0.50579
ATP2B1	0.50593
CPSF4L	0.506
ADAD2	0.50612
RIIAD1	0.50618
NDUFA9	0.50625
HAUS2	0.50634
CARD14	0.50635
OR56B1	0.50641
TTC13	0.50642
INPP5K	0.50643
SEZ6L	0.50649
SARAF	0.50677
VASN	0.50685
PRAC2	0.50692
KLRC2	0.50694
CCDC40	0.50702
PARP16	0.50708
CTSG	0.5071
TOMM20	0.50711
GBP7	0.50712
RNF165	0.50716
FBXO17	0.50716
DIRC2	0.5072
ZNF829	0.50731
SLC9A5	0.50738
CHRD	0.50761
SLC5A5	0.50777
TNS1	0.50779
DPH3	0.50781
ATG2A	0.50781
HAMP	0.50785
VAMP4	0.50792
E2F2	0.50807
OR2A2	0.5081
CEP295NL	0.5081
PDLIM5	0.50813
NUP107	0.50817
HOXB6	0.5082
SLC27A2	0.50826
PIWIL1	0.50831
ADAMTSL5	0.50833
SLC35E3	0.50842
C6orf223	0.5085
SNPH	0.50854
YTHDF1	0.50881
OR5L2	0.50888
ZP3	0.50899
TNFSF12-TNFSF13	0.50901
BBS1	0.50912
PANX3	0.50933
MRPL43	0.50937
ATP6AP1L	0.5094
PHYHD1	0.5095
TIAL1	0.5095
TENM2	0.50956
RSU1	0.50983
USP36	0.50985
DGAT1	0.50987
PRB2	0.51018
GHITM	0.51025
RBM5	0.51033
OAS2	0.51033
SYNPO	0.5104
DLEC1	0.51041
NDUFA8	0.51041
BBOX1	0.51059
OR10A5	0.51062
NPDC1	0.51075
FAM20C	0.51081
IQCF5	0.51085
FAM78A	0.51094
ANKRD39	0.51095
DNPH1	0.51098
OR5T1	0.51108
AGA	0.51113
TBL1XR1	0.51114
OR5R1	0.51117
FNDC3A	0.5112
ABCA2	0.51146
UTP18	0.51148
PLCD3	0.51151
GPRC5A	0.51155
CALHM1	0.51157
BANF2	0.51159
C1orf185	0.51161
TTC14	0.51165
UBXN11	0.51166
EIF4G1	0.51169
RASGEF1B	0.5118
MAPK14	0.51203
HECW1	0.51209
PLEKHJ1	0.51213
KDELC1	0.51215
CAMKK2	0.51225
VAPA	0.51231
PHF12	0.51236
FAM19A1	0.5124
CMYA5	0.51245
AKTIP	0.51248
BTBD10	0.51253
LAIR1	0.51279
ZBTB41	0.51286
GLOD4	0.51293
KRT32	0.51295
BCKDHB	0.51311
IQCF2	0.51315
SLX4	0.51319
PIGW	0.51321
ZNF30	0.51322
RBL2	0.51326
CBLN3	0.51337
TRIM3	0.51345
RTL1	0.51347
ETV3L	0.51348
ASCL1	0.5135
RECK	0.51354
SERPINA12	0.5136
SDR39U1	0.51361
MOB3B	0.51364
OR5H14	0.51366
C9orf131	0.51375
ANXA9	0.51384
ADAM28	0.51387
RPP38	0.51389
DOPEY1	0.51405
KLK13	0.51406
SPCS3	0.51412
PLEKHG4B	0.51414
ALDH3B2	0.51421
TCTEX1D1	0.51434
BOC	0.51459
RBMXL2	0.51461
KLHL40	0.51463
ADAM32	0.51467
CCDC107	0.51475
MYO19	0.51476
CPSF7	0.51479
INSL5	0.51483
L3MBTL1	0.51488
ADA2	0.51491
ZNF713	0.51493
FBLN2	0.51494
NUFIP1	0.51494
VOPP1	0.51505
ZNF503	0.51506
FBXO47	0.5151
GIT1	0.51516
IGSF6	0.51518
MEOX2	0.5152
ZNF385A	0.5152
CAPN3	0.5153
NDUFAF5	0.51535
SETDB2	0.51536
HNRNPCL1	0.51538
PLPPR5	0.51538
TEX30	0.51542
MTG2	0.51561
SAMD9	0.51563
N6AMT1	0.51564
PCSK4	0.51568
HOXD4	0.51573
TRMT9B	0.51587
KIAA1211	0.51589
CFAP100	0.51592
PPM1G	0.51606
VLDLR	0.51606
ATRIP	0.51607
CDC25C	0.5161
KRT38	0.51615
FBXO10	0.5162
SETD5	0.5163
TNFSF13	0.51636
HINT3	0.51659
CCDC140	0.51662
CALM3	0.51668
PANK1	0.5167
OR8H2	0.51674
NETO2	0.51676
SAPCD2	0.51679
PDZD7	0.51696
SLC30A5	0.517
SKA1	0.51704
GABARAPL2	0.51724
SLN	0.51725
PATE2	0.5173
UPK3B	0.51737
PRRX1	0.5174
ZC2HC1B	0.51748
SPRED3	0.51748
TMCO3	0.51754
WDR77	0.51762
SMPD1	0.51762
UCP1	0.51773
ABCD3	0.51777
ZDHHC24	0.51781
SCGB2A1	0.51784
API5	0.51791
DDX47	0.51792
PABPN1L	0.51811
UBR3	0.51816
PEBP1	0.51816
VIT	0.51824
TAAR1	0.51826
MORN5	0.51829
GTDC1	0.51835
SLC41A1	0.51837
CUL1	0.51838
DST	0.51846
SUPT6H	0.51846
HELQ	0.51856
SENP3	0.51859
CELF3	0.5186
EPS8L2	0.51863
TULP3	0.51873
SYCE3	0.5189
TMPRSS15	0.51892
HOXB9	0.51899
HTR2A	0.51907
CEP78	0.51917
ATP1A4	0.51918
RASGRP4	0.51918
UNC80	0.51924
ARFGEF3	0.51927
RWDD2A	0.51928
NBPF6	0.51952
ZNF330	0.51982
HBEGF	0.51982
ANKRD13B	0.51985
APBB1	0.51991
C17orf77	0.52001
ACOX3	0.52006
CD36	0.5201
LHX8	0.5202
IQCF1	0.52022
ZNF599	0.52036
VEGFC	0.5205
ADGRB3	0.5205
OR8I2	0.52051
BDNF-AS	0.52053
CUL9	0.52072
WDR7	0.52089
GALNTL5	0.52096
IER5L	0.52106
RPS13	0.52106
CATSPERB	0.5211
ABCA12	0.52114
BHLHE22	0.52114
DNAJC16	0.52118
GCSH	0.5212
MMP23B	0.5213
CRISPLD2	0.5213
NOS1AP	0.52143
FAM53C	0.52153
FAM20A	0.52154
RDH13	0.52161
USH2A	0.52165
OR2A12	0.5218
TRIM51	0.52185
HEATR9	0.52191
PPP4R4	0.52202
ZNF384	0.52204
HRH3	0.52208
ABHD17A	0.52209
TXNDC16	0.5221
OR51M1	0.52216
PATE1	0.52223
PCBD1	0.52253
VPS16	0.52254
TNFSF12	0.52266
ANKMY1	0.52273
ZBED3	0.52274
APH1B	0.52276
NIPAL2	0.5228
BTNL3	0.52286
SNX27	0.52298
OPTC	0.52301
TBC1D16	0.52323
DCAF4L2	0.52324
OR5I1	0.52326
KRTAP10-10	0.52336
ADGRF3	0.52348
TAS2R7	0.52352
PODNL1	0.52352
CDKAL1	0.52362
PIANP	0.52377
MAP3K12	0.52378
RBM11	0.52388
GDF9	0.52392
FSHB	0.52394
OCLN	0.52399
RAD54L2	0.524
SCAI	0.52404
CALHM2	0.5241
FAM204A	0.52412
COL9A2	0.52416
FAM151B	0.52418
DRAM1	0.52421
GGT2	0.52431
RAET1G	0.52443
TTLL2	0.52445
SHQ1	0.52471
GLCCI1	0.52471
COL12A1	0.52474
SLC39A6	0.52479
DUSP27	0.5249
ULK3	0.5249
RNF225	0.5249
EQTN	0.52492
RIPK3	0.52492
UMAD1	0.52494
ZBTB3	0.52506
MMP17	0.52535
ZNF721	0.52538
SUPT16H	0.52544
CEP164	0.52549
RNF213	0.52549
DDX43	0.52553
TBC1D24	0.52555
PTK2	0.52558
PPP6C	0.52564
NSRP1	0.52585
STT3B	0.526
OR5A1	0.52604
KRTAP10-7	0.5262
ZNF513	0.5263
GATA6	0.52651
FAM228A	0.52653
THAP8	0.52654
USP40	0.52676
OR52E2	0.5268
AP1S3	0.52689
ATP6V0C	0.5269
POTED	0.5269
LYPD3	0.52697
PTMS	0.52713
HDAC11	0.52721
TUBAL3	0.52741
MGST1	0.52754
TREML2	0.52762
ZNF862	0.52769
RASSF8	0.52774
OSBPL6	0.52775
FAM166B	0.52775
CETN3	0.52778
C6orf141	0.52803
POPDC3	0.52811
KLF12	0.52812
CCNH	0.52827
TAAR2	0.52828
ATP2C2	0.52828
WDYHV1	0.52831
HSF4	0.52836
TFAP4	0.52842
FAM181A	0.52844
ZNF704	0.52852
LHX6	0.52857
WASF1	0.52868
GRAMD2A	0.52869
BANP	0.52875
ARHGEF39	0.52897
SUN3	0.52903
MAP9	0.52907
GALNT2	0.5291
PAX9	0.52911
C3orf70	0.52927
LZTS2	0.52929
TAF5	0.52943
CCDC114	0.52945
OR10AG1	0.52946
LMBRD1	0.52953
CHRNB4	0.52954
SDC3	0.52955
IL17RA	0.52956
OVCH1	0.52976
VAC14	0.52976
EIF2B4	0.52982
ATP5S	0.5299
SPOCK1	0.53003
SH3BP5	0.5301
MEIS2	0.53022
HES7	0.53045
SLC22A13	0.53069
SENP7	0.53069
GPATCH8	0.53074
OR5F1	0.53093
ARHGEF1	0.53098
CACNB2	0.53107
FGF12	0.53114
TBC1D1	0.53118
UPP2	0.53124
PNMA8B	0.53146
PRELP	0.53148
TBRG1	0.53156
PACS2	0.53171
NFE2	0.5318
TRIM35	0.53189
KCNQ3	0.532
MMP15	0.53213
ALDH18A1	0.53247
PAPPA2	0.53255
PRAME	0.53268
PSMC3	0.53289
CHD5	0.53296
TRAPPC2L	0.53299
OR5D16	0.53313
PDE6B	0.5332
PLCG1	0.53322
RABGGTA	0.53337
PDK2	0.53339
SLC38A3	0.5334
KRTAP10-8	0.53353
TMEM138	0.53362
HOXB5	0.53374
YIPF3	0.53378
FRMD1	0.53382
VPS39	0.53382
LGALS3BP	0.53386
KRT75	0.53392
SEMA4C	0.53407
KCTD8	0.53407
GRK3	0.53407
LIPM	0.53419
SV2B	0.53419
ZNF681	0.53424
SNX18	0.53436
SNX17	0.53437
SNX10	0.5344
FAM135A	0.53443
WDR5	0.53447
ZNF221	0.5345
OR5AS1	0.53451
RAD51AP1	0.53455
CEP63	0.53473
NOL8	0.53483
LAG3	0.53485
RUNDC1	0.53487
HYAL1	0.53498
SLC39A8	0.53529
FAM131A	0.53547
ZNF26	0.53549
DPY19L3	0.53549
LIN7B	0.53559
CA9	0.5357
PDE6A	0.53571
FAM57A	0.53577
METTL18	0.53584
HMBOX1	0.53586
FGF1	0.53588
RC3H2	0.536
ESRRB	0.53603
ACCS	0.53618
KPTN	0.53618
PRKAB2	0.53624
DYRK2	0.53634
COG3	0.53642
FXN	0.53644
MTERF2	0.53652
CDKN1B	0.53659
EFCAB5	0.53667
PCDHB8	0.53669
C9orf3	0.53686
RASGEF1C	0.53694
GPR155	0.53711
ANO4	0.53715
TMCO5A	0.53725
KIF13A	0.53727
MMP27	0.53735
RCHY1	0.53736
HDAC4	0.53745
MAVS	0.53748
PTTG1IP	0.53763
PLGLB1	0.53773
MECR	0.53775
HHATL	0.53814
NPIPA5	0.53815
