GENE	RA
TMEM242	0.47744
TBPL1	0.47755
NCR1	0.4777
CENPS	0.47773
TRIM74	0.47773
KRT2	0.47776
OR8H2	0.47792
KRTAP19-2	0.47801
MTMR7	0.4782
CCNJL	0.47829
RPRM	0.47833
ZNF616	0.47833
MPHOSPH8	0.47836
SEMA3D	0.47847
DDX55	0.47853
PKD1	0.47864
NDUFS7	0.47876
ITPRIP	0.47878
NIT1	0.47881
BAZ2A	0.47881
PRKCB	0.4789
LRRC4B	0.47895
WDR41	0.47922
ARMC3	0.47932
IAH1	0.47947
OR6C6	0.4795
MMP13	0.47965
OR7A17	0.47965
SRL	0.47986
FGFBP2	0.47994
LDLRAD2	0.47995
CHAD	0.47995
ADIRF	0.48002
DAAM2	0.48015
SPIDR	0.48015
MMAB	0.48017
CD52	0.48022
BIN1	0.48022
CHEK1	0.4803
GTSF1L	0.48033
NPSR1	0.48036
B3GNT9	0.48039
GABPA	0.48047
IL4	0.48051
DGAT1	0.48055
CHRNA3	0.48055
TNRC6A	0.48059
PCDH10	0.48062
ZNF784	0.4809
CCL15-CCL14	0.48096
DBNDD2	0.48097
ARPP19	0.48099
SLC6A12	0.48102
ST6GALNAC4	0.48103
ALDH4A1	0.48111
CHST4	0.4812
GDPD5	0.48121
PEX19	0.48136
GPC5	0.48138
ARHGAP11B	0.4815
TUBB8	0.48157
TMC6	0.48157
TTLL4	0.48174
MST1R	0.48183
BMP6	0.48184
RHOV	0.48188
EDRF1	0.48189
IL1RAP	0.48191
STX19	0.48198
ZC3H12D	0.48209
PAGR1	0.48228
B4GALNT2	0.48243
ZNF432	0.48243
UFC1	0.48249
ANAPC4	0.48254
PGA3	0.48256
SGK494	0.48265
BYSL	0.48271
P2RX1	0.48287
GFRA1	0.48313
ZNF614	0.48316
MATN2	0.48319
EPOP	0.48322
SOX14	0.48329
OSCAR	0.48341
KATNBL1	0.48344
TMEM74B	0.48355
TFRC	0.48356
OR5W2	0.48377
PPP2R3A	0.48379
KLRC1	0.48386
COL13A1	0.484
OAS3	0.48412
NRG3	0.48417
KRT79	0.48439
LSP1	0.48446
CENPL	0.4846
BTN3A3	0.48466
WDR89	0.48472
BSN	0.48477
PFDN5	0.48483
MYOM1	0.48489
CHD5	0.48506
MAML3	0.48518
SPDL1	0.48523
SHANK2	0.48523
DNAH17	0.48527
GPR171	0.48531
DCTN1	0.4856
OR4C15	0.48562
SNRPB	0.48562
PPP1R12A	0.4858
CEACAM4	0.48582
PDGFRA	0.48586
ATG2B	0.4859
ELFN2	0.4861
PHTF2	0.48613
GOLGA8H	0.48625
DRC7	0.48627
ARL9	0.48632
C15orf40	0.48648
DNMT1	0.48653
ANKRD24	0.48657
HRAS	0.48671
GLIPR1	0.48675
HEXIM2	0.48677
ATAD3C	0.48681
AASDH	0.48692
ICAM2	0.48694
COG3	0.48695
C12orf50	0.48703
ADAMTS3	0.48705
PPFIA4	0.48722
FAM107B	0.48724
C14orf132	0.4873
MEPE	0.48742
PARVG	0.48745
TEX26	0.48759
KBTBD2	0.48775
DDX4	0.48778
BEST3	0.48806
RAD21L1	0.48813
PAH	0.48845
MSANTD2	0.48849
MEGF11	0.48849
SLC52A2	0.48868
CSK	0.48875
GSX2	0.48886
UGT2B17	0.48891
RPL37A	0.48897
BMPER	0.489
AKT3	0.4891
CORIN	0.48911
GPHA2	0.48911
HNRNPA2B1	0.48912
ANXA4	0.48913
COL27A1	0.48915
NDUFB9	0.48921
KIAA0232	0.48925
INA	0.48925
RAB1B	0.48942
MAN2A2	0.48943
ETV2	0.48947
MATN1	0.48952
ZNF510	0.48954
CRYM	0.48954
ATP11AUN	0.48957
KIAA0408	0.48958
TRPM3	0.48962
SEMA3B	0.48982
NMT1	0.48984
ZBTB26	0.48985
LYG1	0.48987
ARL16	0.48992
ZNF44	0.49016
BTNL3	0.49022
CCDC42	0.49024
ARHGEF18	0.49042
IGSF6	0.49048
RTP1	0.49064
TGFB1	0.49067
NAPB	0.49068
SLC41A2	0.49082
EPHA4	0.49084
PTX4	0.49093
ATF4	0.49093
PACRG	0.49098
ENGASE	0.49103
DDX41	0.49114
C8orf33	0.49122
SPATA5L1	0.49138
LRRC40	0.49149
SLC35G6	0.49151
KCNH3	0.49164
S100A7A	0.49188
AMY1A	0.49191
ENTPD4	0.49191
ALG12	0.49197
TSSK3	0.49198
OSBPL9	0.49211
IFNG	0.49211
UBR7	0.49218
LCE6A	0.49223
GLRX3	0.49228
GNB4	0.4923
DEFB1	0.49246
TRPV2	0.4925
CCDC27	0.49256
TCP10L	0.49259
ATRN	0.4927
GOLGA1	0.49282
CDH6	0.49286
SSBP3	0.49287
FAM135A	0.4929
C1orf174	0.49295
USH1G	0.49298
IGFBP6	0.49299
CGN	0.49302
KIF5B	0.49306
OAZ2	0.49315
GPR61	0.49327
KRTAP6-3	0.49333
CHMP2B	0.49338
PSMB3	0.49342
L3HYPDH	0.4935
FANCG	0.49352
NR4A1	0.49355
KIF13A	0.49361
TBX5	0.49367
CORO2B	0.49376
COL11A1	0.4938
AAMDC	0.49383
EAPP	0.49391
CDK1	0.49413
PDCD2L	0.49417
OR1L4	0.4942
ZFAT	0.49424
EVC2	0.49449
FAM193B	0.49456
MTRF1	0.49456
CHD8	0.49458
MAP1LC3B2	0.49459
LRRC4C	0.49468
BAG5	0.49478
GCSAM	0.4948
RBBP4	0.49481
CEP128	0.49484
PRR31	0.49486
TBC1D22A	0.49489
IL4I1	0.49493
MS4A1	0.49499
KERA	0.49515
CABP2	0.49532
NSF	0.49536
OR10H5	0.49537
EOGT	0.4954
DDHD1	0.49546
AMMECR1L	0.49553
TNFRSF21	0.49554
PPFIBP2	0.49559
OR4K1	0.49559
PDLIM5	0.49564
DBF4B	0.4957
IFT27	0.49571
SNTA1	0.49573
KIF23	0.49574
PIAS4	0.49579
RAB3D	0.49583
SHCBP1L	0.49585
ZNF598	0.49603
TRAF3IP3	0.49619
CCDC84	0.49645
NAV2	0.49656
GKAP1	0.49658
EYA4	0.49662
CHMP4A	0.4967
HPS4	0.49681
VSIG8	0.49689
LRRC1	0.49694
NXN	0.49698
KCNH6	0.49702
NARS	0.49703
METTL18	0.49709
C2orf80	0.49714
THOP1	0.49715
MUC20	0.4972
FOXE3	0.49721
MVP	0.49725
DPM1	0.49726
MIEF1	0.49731
SKA1	0.49732
DNAJB1	0.49735
NKAIN2	0.49743
SCPEP1	0.49745
AFTPH	0.49751
CRYBG3	0.49751
ADGRE3	0.49754
PFDN2	0.49755
ZNF287	0.4976
SUSD3	0.49764
SGSM1	0.49764
SRP72	0.49776
PIP5K1C	0.49778
AKIP1	0.49786
PEBP4	0.49788
TEX2	0.49793
DHX15	0.49794
POLR3E	0.49798
GSG1L	0.49801
DUSP14	0.49803
TSNAX	0.49811
PDE7B	0.49812
LURAP1L	0.49823
OR1G1	0.49824
KCNQ1	0.49834
GPALPP1	0.49863
DAZL	0.4987
RGS11	0.49871
HNF4G	0.4988
UNC45B	0.49885
TRMT44	0.49895
UGDH	0.49908
OTOR	0.49922
ARL6	0.49927
NEIL2	0.49934
FAM208A	0.49965
CTSV	0.49966
C22orf34	0.49968
SRSF5	0.49978
ZYG11A	0.49996
CYB561D2	0.49998
ZNF451	0.50025
ALX4	0.50032
WDR25	0.50032
EMP3	0.50032
PRPF39	0.50035
CDHR1	0.50042
SERPINB13	0.50043
GEM	0.50044
CERS3	0.50053
MYO1F	0.50076
SH3RF2	0.50084
PPP2R5B	0.50085
CATIP	0.50089
CCDC82	0.50101
MAP4	0.50104
C4orf46	0.50128
CARMIL2	0.50128
ZBTB17	0.50136
TRAF4	0.50136
TAS1R1	0.50145
CDC23	0.50145
SRRD	0.50146
LPAR3	0.50148
SET	0.50152
RAB18	0.50166
LINGO4	0.50171
ARHGAP5	0.5019
PARP16	0.50191
H2AFY2	0.50196
RIPOR1	0.50198
FAM210B	0.50198
CMTM7	0.50214
PAPPA2	0.5022
CENPS-CORT	0.50226
NRCAM	0.50232
RALGAPA1	0.50238
RPH3AL	0.50238
CREB3L1	0.50242
CAAP1	0.50266
DLX1	0.50269
OPTC	0.50274
FAM81B	0.50279
WDR45B	0.50293
OR51B5	0.50302
RDH5	0.50306
HSBP1	0.50309
CNDP2	0.50309
KIR3DL1	0.50309
GEMIN5	0.50312
C1orf185	0.50331
MRPS33	0.50334
GALNT12	0.50334
MRVI1	0.50351
SUN5	0.50361
WDR37	0.50365
GNAS	0.5037
CTCF	0.50374
SRARP	0.50375
GBP1	0.50376
ZNF99	0.50378
NLRP10	0.50385
ZNF575	0.50411
C9orf3	0.50416
PCGF2	0.50419
NUDC	0.50429
ZBTB6	0.5043
BDKRB2	0.50434
RBM19	0.50443
ASAH1	0.50448
FAM181B	0.5045
TTC9C	0.50451
GFAP	0.50455
RBM20	0.50482
CECR2	0.50489
OR2A5	0.50495
XRCC4	0.50498
TMEM238	0.50502
GPCPD1	0.50505
LSM1	0.50515
PIEZO1	0.50516
XKR8	0.50531
RIC8B	0.50545
WDR54	0.50548
MAF1	0.50556
PRR12	0.50559
GRK3	0.50561
OR52D1	0.50562
NF1	0.50563
KHDRBS3	0.50571
GPD1	0.50572
TOP1	0.50584
SPINT1	0.50602
TAGLN2	0.50619
SLC51B	0.5063
SRD5A2	0.50639
MOCS2	0.50641
F5	0.50661
SOD2-OT1	0.5068
CYP46A1	0.50688
CABP4	0.50696
ITPRIPL2	0.50712
VSIG10L	0.50719
FCHSD2	0.50741
C1GALT1	0.50742
TBC1D14	0.50746
KCNK6	0.50758
AXL	0.50758
CENPO	0.50771
WNT2	0.50781
BAIAP2L1	0.50783
MORF4L1	0.50792
FAM178B	0.50804
PPM1B	0.50821
COL4A1	0.5083
IQCE	0.50834
FAM234A	0.50834
CYB561	0.50839
TMEM207	0.50846
GLRX	0.50846
CCDC166	0.50856
ACCS	0.50857
ZFYVE28	0.50858
SRRM1	0.50861
DDX49	0.50866
DKK3	0.50873
AP5S1	0.50884
TMEM212	0.50885
NME9	0.5089
PTF1A	0.50892
MLLT6	0.50898
IMMT	0.50899
UPP2	0.50903
PLEKHM3	0.50909
KLHDC10	0.5091
FXYD2	0.50913
C2orf78	0.50923
SLC25A35	0.50926
KNDC1	0.50927
REEP1	0.50929
BOP1	0.50942
FBXO17	0.50946
SLIT2	0.50951
PRSS54	0.50955
MGP	0.5097
CERS2	0.50973
ZNF345	0.50978
ARV1	0.50988
WDR5	0.50989
MS4A4E	0.50998
KLHL17	0.51003
C11orf44	0.51028
CDK19	0.51043
FLRT1	0.51047
NELFB	0.51062
GNPTG	0.51064
PDIA5	0.51065
AKR1C4	0.51071
PLXND1	0.51087
NEIL1	0.51087
TATDN2	0.51101
CFHR3	0.5112
DAB2IP	0.51135
DST	0.51149
XRCC5	0.51157
ZMAT2	0.51166
IFT52	0.51166
SNRPD3	0.51166
FAM13C	0.51172
SCGB1D2	0.51176
SLC26A4	0.51182
SLC12A8	0.51188
CLN5	0.51205
ANKRD13C	0.51207
RPP38	0.51215
NUDT12	0.51216
DCP2	0.51231
MTG1	0.51231
NTM	0.51233
NAGPA	0.51233
CISD3	0.51244
TAS2R38	0.51245
HPSE2	0.51251
DNAH12	0.51259
CCND2	0.51263
LGI2	0.51266
TENM2	0.51281
AMOTL2	0.51293
SPAG1	0.51294
S100A3	0.51295
SLC31A2	0.513
GON4L	0.51307
HSD17B12	0.51309
PRICKLE2	0.51333
FBXW5	0.51344
ATP1A2	0.51355
GPHB5	0.51381
CCDC140	0.51386
POM121	0.51389
CNOT2	0.51406
DPF2	0.5141
GBP2	0.51415
SERPINH1	0.51418
SNAP25	0.51439
FAM3A	0.5145
GSTCD	0.51464
PIP5K1A	0.51473
FSHR	0.5148
CYP2U1	0.51481
ACRV1	0.51485
CDC42EP1	0.51486
OR8I2	0.5149
IGFBPL1	0.51492
CNNM1	0.51499
ALOX5AP	0.51513
CLEC1A	0.51515
KIFAP3	0.51525
MEP1B	0.51526
MED18	0.51531
ABCF3	0.51531
DISP3	0.51538
TRIM13	0.51542
DCAF7	0.51543
RGS12	0.51544
PRCP	0.51544
TMF1	0.5155
PTCD3	0.51552
NRIP3	0.51552
SENP6	0.51559
IKZF2	0.5157
ANO8	0.51574
BTNL8	0.51578
NDUFV2	0.51582
OR51G2	0.51588
COL6A6	0.51609
WDR75	0.51613
GGT6	0.51621
ACP4	0.51622
RRM2B	0.51652
LTBR	0.51654
PPP6R2	0.51655
POMGNT2	0.51656
PLPPR3	0.51657
CAPN7	0.51658
C1orf112	0.51661
ZNF845	0.51664
STX5	0.51668
PPP2R2D	0.51674
DHRS4L2	0.5168
TBC1D12	0.51683
CHST2	0.51703
OR56B4	0.51718
NAGK	0.51721
NLRP12	0.51728
CAMKV	0.5174
FAM92B	0.51743
SYNGAP1	0.51757
NLRP5	0.51762
URGCP-MRPS24	0.51769
RCC1	0.51771
WFDC1	0.51771
USP17L24	0.51775
HEATR6	0.51777
RAET1E	0.51778
MARK3	0.51783
DGKD	0.51798
SLC30A4	0.51801
PLA2G12A	0.51814
SUCLG2	0.51824
G3BP2	0.51831
MSTO1	0.51841
CDKL1	0.51846
MYL4	0.5185
KIF20A	0.51853
KLHDC4	0.51876
UNKL	0.51894
EIPR1	0.519
TTLL6	0.51901
ABCC5	0.51911
MYOG	0.51917
ACPP	0.51922
ABRACL	0.51927
EIF3M	0.5194
HDDC3	0.51942
MGST2	0.51952
ZDHHC11B	0.51965
ZNF696	0.51973
DDX52	0.51979
FBXO38	0.51985
SHISA3	0.51992
ZNF649	0.52003
CPSF6	0.52008
TARSL2	0.5202
AGBL2	0.52021
SMURF2	0.52038
ZC3H14	0.5205
TCFL5	0.52053
MTO1	0.5206
FGF23	0.52093
ZC3H12A	0.52099
PRLR	0.52105
IVD	0.52106
HTR7	0.52108
TMEM189	0.52113
KCTD12	0.52118
NSMAF	0.52123
MINOS1-NBL1	0.52136
AGFG1	0.52141
AEBP1	0.52146
OR4C16	0.52149
THUMPD1	0.52149
COX7C	0.52152
INSIG2	0.52153
KCNJ1	0.52155
FBXO48	0.52156
SENP7	0.52188
KIR3DL2	0.52189
ATP10D	0.52195
MZT1	0.52196
CAPN3	0.52196
KRT83	0.522
LARP1B	0.52215
STX2	0.52224
PLSCR1	0.52231
GCNT3	0.52233
HIF3A	0.52233
SCARB1	0.52241
RANBP1	0.52246
DNAH3	0.52247
PHYHIP	0.52256
DNAJA2	0.52257
NTHL1	0.52261
NKAIN4	0.52269
MGST1	0.52301
SUN3	0.52306
ZNF385C	0.5233
HES3	0.52332
CPLX3	0.52344
KIAA1257	0.52345
PTGS1	0.52359
LRRC57	0.52361
BMPR1B	0.52362
AGGF1	0.52363
PAPOLB	0.5237
FBP1	0.5237
TIMM44	0.52372
VPS41	0.52378
NR6A1	0.52381
WTAP	0.52383
C21orf58	0.52396
GABRA6	0.524
DLL1	0.524
GGNBP2	0.52429
HIST2H2BE	0.52441
HSPA4L	0.52445
OR4C46	0.52445
RHOU	0.52454
ARID3A	0.52455
PATE3	0.52464
TMEM204	0.52466
SLC16A10	0.5247
MFSD4B	0.52473
PRKG2	0.52491
HSPB2-C11orf52	0.52495
PRDM13	0.52507
ITGB8	0.52515
PPP2CB	0.52522
KITLG	0.52524
PLA2G6	0.52524
FETUB	0.52527
HSF1	0.52534
FGF8	0.52543
EPS8L3	0.52563
BRAF	0.52568
CYP7B1	0.52569
TNS1	0.5258
SLC30A5	0.52587
ELMO3	0.52599
FDX1	0.52603
LPIN3	0.52605
CUL9	0.52615
WDR35	0.52618
LRRC37B	0.52626
SCFD2	0.52649
OGFRL1	0.52653
TMPRSS7	0.52664
RGSL1	0.52684
PTPRG	0.52688
P2RX4	0.52691
SLC2A6	0.52698
DHODH	0.527
RPTN	0.5272
FAM84B	0.52726
PITPNM2	0.52727
ATG7	0.52739
POU3F1	0.52741
ADRB1	0.52748
KRT75	0.52748
OR5K2	0.52758
ARL5C	0.52762
ZNF208	0.52763
CNOT8	0.5277
CLEC4G	0.52771
GNG12	0.52772
ZNF638	0.52775
DNAJC30	0.52778
CRNKL1	0.52786
HBEGF	0.52797
DDX50	0.52798
ACTN1	0.52807
CYBC1	0.52807
IL13	0.52809
C8G	0.52809
SPTLC2	0.52811
E2F4	0.5287
PTHLH	0.52873
OR2L3	0.52876
OR9A2	0.52878
SCD5	0.52885
PWP1	0.52886
ANKRD62	0.52895
APOPT1	0.52896
CACNA1D	0.52907
MRPS12	0.52912
CDC16	0.52912
COL6A3	0.5293
ATG2A	0.52931
TNNC2	0.52932
SVOP	0.52937
ATP6V1G3	0.52942
METTL25	0.52946
CYP1A2	0.52951
HOXB1	0.52951
BLOC1S2	0.52952
TUBD1	0.52955
LGALS14	0.52961
R3HDM1	0.52973
ENTPD2	0.52981
KCNK15	0.52982
DNAH10	0.53012
CHRM2	0.53019
SOS2	0.53019
TTC37	0.53027
OR5I1	0.53037
ZDHHC11	0.53055
EDN3	0.53058
RAET1G	0.53059
OR2C3	0.53069
OAZ1	0.53083
KIAA1324L	0.53089
MVB12B	0.53092
BTBD18	0.53095
EVA1B	0.53101
KIF2C	0.53107
PJA2	0.53112
UBE2QL1	0.53113
TSPYL5	0.53113
RC3H2	0.53119
MAGOH	0.53121
TTC9B	0.53139
JRKL	0.5314
RABL2A	0.5316
EMG1	0.53162
APELA	0.53172
GLIPR1L2	0.53177
MRPL18	0.53183
HIST2H2AB	0.53186
FBXO27	0.53195
SCN7A	0.53202
MLLT1	0.53202
LRRC10B	0.53208
NCAPD3	0.53213
ATXN10	0.53213
HEATR9	0.53214
MROH7-TTC4	0.53216
MALT1	0.53223
OR10AG1	0.53224
RAD9B	0.53226
TAF5	0.53232
AQP4	0.53233
OVCA2	0.53242
CYLC2	0.53259
C7orf71	0.53264
CLEC4A	0.53273
NKX2-2	0.53279
SLC19A3	0.53285
FAM83D	0.53286
VMAC	0.53302
GZF1	0.53315
DACH1	0.53319
PCDH8	0.5332
DDA1	0.53321
HCAR2	0.53324
ZSWIM8	0.5335
AIG1	0.53357
CASS4	0.53367
DUSP5	0.53372
OR4A47	0.53388
C10orf105	0.53391
ZNF506	0.53391
CCDC51	0.53394
USP47	0.53398
TMX3	0.53402
MAJIN	0.53406
CDKN3	0.53434
NIPSNAP2	0.53435
MRRF	0.53441
FBXL22	0.53448
C3orf52	0.53453
DOT1L	0.53454
C3orf70	0.5346
USP7	0.53466
APBB1	0.53469
RFPL4AL1	0.53472
CADM1	0.53473
CMKLR1	0.53486
FAM71F2	0.53489
ELAC1	0.53493
IL32	0.53504
KCNK10	0.53511
PGBD4	0.53511
MINPP1	0.53514
SEC14L6	0.53518
HSPB8	0.53524
TMEM232	0.53526
RABGGTA	0.53527
SLC26A2	0.53528
RABAC1	0.53535
SLC25A46	0.53546
NXF1	0.5356
GLRB	0.53569
POPDC3	0.53571
PRR16	0.53578
SMDT1	0.53587
TBL2	0.53589
TMEM30A	0.536
GFY	0.53605
FES	0.53609
KRT34	0.53617
AURKA	0.53628
CCDC122	0.53637
SUB1	0.53652
NOL11	0.53666
MTFMT	0.53667
PTER	0.5368
FAM189B	0.53687
DCAF17	0.53687
ARMC8	0.5369
IGHV3OR16-7	0.53697
SPEF2	0.5371
PCSK6	0.53712
CYB5RL	0.5372
SRP54	0.5372
RUVBL1	0.5373
ITPK1	0.53737
RIOX2	0.53749
PHLDB2	0.53749
ASB14	0.53762
KLRC2	0.53769
WISP2	0.53787
KRT72	0.53798
FAM168B	0.53799
PITPNB	0.53801
MCMBP	0.53803
ACSM6	0.53809
FAM149A	0.53811
CASKIN2	0.53841
ZNF358	0.53852
HOXC13	0.53853
HIST2H4B	0.53854
CLPS	0.53868
TMTC4	0.53869
PATL1	0.53876
SLC7A11	0.53882
CDC42EP4	0.53899
DNTTIP1	0.539
IQCJ	0.53912
OCEL1	0.53913
DCDC2C	0.53915
AP1B1	0.53925
MSL2	0.5396
DPYSL5	0.53964
ZNF524	0.5398
MT1A	0.54
S100A10	0.54003
CNGB3	0.54003
HEXB	0.54007
DPP3	0.54007
ALAD	0.54008
CCDC25	0.54009
ATP5F1B	0.54011
PSG1	0.54027
PATE1	0.54035
KHDRBS1	0.54037
CEP170B	0.54039
HIST3H3	0.54048
ZNF714	0.54048
ISCA1	0.5405
TJAP1	0.54055
NDUFA5	0.54058
APCDD1L	0.54062
ADCK2	0.54063
SLC10A2	0.54073
TRIM73	0.54085
TUSC3	0.54089
PLCG1	0.54107
GYG1	0.54132
KRTAP25-1	0.54136
ZPR1	0.54137
BTBD1	0.54141
ABI1	0.54148
CD46	0.54154
MMP17	0.54154
STRBP	0.54161
LZTS2	0.54162
CYP4F8	0.54164
KRT6B	0.54165
SPAG17	0.54178
OR56A4	0.54179
GALR1	0.5418
ALKAL2	0.54195
NACA2	0.54195
ZNHIT1	0.54226
TBC1D21	0.54232
ID2	0.54239
HHAT	0.54248
RNF146	0.54249
EBI3	0.54259
RGS5	0.54261
DCUN1D3	0.54261
ZNF829	0.54266
EHMT1	0.54268
SMKR1	0.54269
GUCD1	0.54276
ENDOD1	0.54279
INCENP	0.54287
EMB	0.54293
SCAMP4	0.54301
KCNK2	0.54303
GPRC5B	0.54315
PCDHB10	0.54318
SRF	0.54332
PROZ	0.54333
RDH11	0.54341
ACTA2	0.54354
PPP2R5E	0.54368
KRT85	0.54369
SMARCB1	0.54373
FOXJ3	0.54375
C11orf58	0.5438
CORO1B	0.54384
METRNL	0.54389
CCDC59	0.54391
NDUFA11	0.54391
TMPRSS2	0.54395
WNT3	0.54411
SLC25A3	0.54428
TOM1L2	0.54428
GRAMD2A	0.5443
MINDY3	0.54457
NLRP4	0.54461
ZC3HAV1	0.54463
PTRHD1	0.54483
PLRG1	0.54484
ABCB9	0.54488
MAP2K2	0.5449
PFKL	0.54507
CDAN1	0.54512
CENPA	0.54523
SPOCD1	0.54531
RNPEPL1	0.54539
WDYHV1	0.54543
DLGAP1	0.54557
OR51V1	0.54569
ARMH4	0.5458
MROH2B	0.54586
ZNF821	0.54591
OR5L2	0.54617
SRGAP1	0.54618
FLCN	0.54618
GBGT1	0.54623
SYS1	0.54627
MAGOHB	0.54632
CD248	0.54639
ZSWIM9	0.54649
SOX17	0.5465
BUB3	0.54653
UTF1	0.54665
TBC1D26	0.54695
FERD3L	0.54705
SCX	0.54721
FGF1	0.54723
TSSK1B	0.54732
TRIM22	0.54735
LCN10	0.5474
ZNF606	0.5474
HIST2H2AC	0.54752
ARL14EPL	0.54754
CYP2A7	0.54756
MARVELD2	0.5476
TAF9	0.54777
FGFR4	0.54791
IL18RAP	0.54794
GRB14	0.54803
GIMAP2	0.54803
DDX5	0.54814
HOXC10	0.54816
SLC35A1	0.54827
RNF115	0.54832
C12orf57	0.54836
MRPS24	0.54838
AADAC	0.54846
IZUMO3	0.54864
ZNF383	0.54864
SCG5	0.54866
GRHPR	0.54872
ZBTB3	0.54887
OR9K2	0.54887
CELA3B	0.54892
IL26	0.54898
SULT1C3	0.54902
PRKAG1	0.54906
PHKB	0.54914
YEATS2	0.54937
HABP2	0.54954
IQCF5	0.54969
FAIM2	0.54972
BUD23	0.55
RGS3	0.55005
ZNF248	0.55005
GRIP2	0.55009
CLEC3B	0.55016
CCDC178	0.55021
MSMB	0.55022
ABHD18	0.55023
OR8K3	0.55025
EXTL1	0.55036
LGALS12	0.55037
CCDC89	0.55048
TENT2	0.55052
GGA3	0.55057
QSOX2	0.5506
FAM183A	0.55065
PELI3	0.55065
PTN	0.55066
VWCE	0.55082
IL20RA	0.55086
OTOA	0.55093
SH3GLB2	0.55102
TUBGCP2	0.55103
MRPL10	0.55103
SEMA5B	0.55104
CEP85	0.55106
C12orf29	0.55106
ABCA12	0.55109
RDM1	0.55112
HELLS	0.55115
TIMD4	0.5512
RNF103	0.55133
G2E3	0.55141
TREML4	0.5515
COX5A	0.55152
PTGES3	0.55154
NFYB	0.55169
RBKS	0.55173
ASB1	0.55173
KREMEN1	0.55181
SHARPIN	0.55186
BEND6	0.55187
IFRD1	0.55187
GIF	0.55189
CSRNP1	0.55193
SLC9A3R2	0.55194
LILRA5	0.55196
CUL1	0.55206
PSMD6	0.5521
GALNT18	0.55215
TRMT5	0.55225
STK38L	0.55227
FMO1	0.55234
MROH1	0.55235
MRPS25	0.55236
LANCL2	0.55242
CCDC34	0.55247
TH	0.55273
THUMPD3	0.55286
LRTM1	0.55286
ADPRM	0.55289
NCOA1	0.5529
GRM7	0.55295
PDE6A	0.55302
RFK	0.55307
OR8K1	0.55318
PES1	0.55318
SIX3	0.55321
SEPT5	0.55329
OR5T1	0.55351
NKX2-6	0.55358
NCF2	0.55365
EXOC3L1	0.55372
SELENOH	0.55416
CMAS	0.55432
KLF15	0.55434
STRA6	0.55435
MAVS	0.5544
RASSF2	0.5544
CELF3	0.55448
DNAH11	0.55451
ATP6V0E2	0.55461
EIF2B4	0.55472
E4F1	0.55474
PCDHB7	0.55486
INAFM1	0.55489
FIBIN	0.5549
PPP1R15B	0.55503
LYPLA2	0.55507
GFPT2	0.55507
ECHDC1	0.55509
RIMKLB	0.55511
ROBO4	0.55521
MT1M	0.55522
UPK3B	0.55524
AGO4	0.55531
FBXO9	0.55531
TOP3B	0.55548
OTUD4	0.55554
DAPK2	0.5556
LRRC46	0.55563
DDN	0.55566
CCDC186	0.55575
DTHD1	0.55585
PLVAP	0.55587
NOSIP	0.55591
TIGD1	0.55592
CYP2F1	0.55603
OR2D3	0.55604
TTC21B	0.55605
KRT33A	0.55607
ARHGEF17	0.55614
ATP12A	0.55635
OR51F1	0.55637
VOPP1	0.5564
PPM1G	0.55644
UFL1	0.55646
TSPAN11	0.55646
TEX101	0.55647
PTPRA	0.55649
BHLHE41	0.55653
IGSF9	0.55671
FZD1	0.55676
ITGA5	0.55677
FHL2	0.55682
TSHZ3	0.55693
CEP63	0.55702
SLC10A1	0.55702
MAPK10	0.55716
GRASP	0.55717
AP4S1	0.55725
SRSF11	0.55734
FBXO39	0.55749
C12orf77	0.55764
CBR3	0.55769
MGAT4D	0.55778
RFTN1	0.55797
KLF4	0.55823
GSKIP	0.55829
TOGARAM2	0.55843
CSF3R	0.55845
RDH8	0.5585
RASGRF2	0.55861
PNPLA8	0.55869
UBA52	0.55871
FAHD1	0.55883
OVOL2	0.5589
CASD1	0.55891
ZNF253	0.55905
BAIAP3	0.55906
HADHB	0.55922
DCLK3	0.55932
LYG2	0.55933
MRGPRG	0.55934
PHF11	0.55934
TNFSF12-TNFSF13	0.55936
DUOXA1	0.55946
CHRM1	0.55961
SEPT14	0.55965
UXS1	0.55967
CATSPER1	0.55977
PDE5A	0.55982
EPS8	0.55985
PRELP	0.55987
ARMC1	0.55995
CCDC3	0.56006
MMP21	0.56009
NOC2L	0.56021
ELMOD1	0.56026
ZP3	0.56033
CHURC1	0.56044
SNAPC2	0.56046
MPP5	0.56059
PRAC2	0.56063
RMI1	0.56083
NCAM1	0.561
PPP3CC	0.56105
LOXHD1	0.56107
ADM2	0.56113
HAAO	0.56114
ZNF114	0.56114
SERPINB12	0.56127
ACTR3	0.56132
PGM2	0.56136
TNFAIP2	0.56142
SLC6A11	0.56181
ZNF181	0.56182
TNFSF12	0.56199
RMDN1	0.56204
TMPRSS13	0.56214
ALKBH6	0.56221
TIGD3	0.56223
STX1A	0.56241
RIBC2	0.56246
ANKRD31	0.56249
RARRES1	0.56253
AMPD2	0.56257
ERICH4	0.56281
UBR1	0.56283
PLSCR5	0.56288
ERC1	0.5629
FGD3	0.56294
RAB23	0.56309
PROKR1	0.56312
SNX16	0.56315
DOLK	0.56327
CLMP	0.56329
NAIF1	0.56331
RGCC	0.56349
SLC38A6	0.56361
OR8U1	0.56369
SNAP29	0.56373
RETN	0.56375
TAS2R9	0.5638
ZFAND5	0.56384
CRYGA	0.56392
