GENE	RA
SPINK1	0.49555
NAV2	0.49563
NDUFA11	0.49566
DISP3	0.49576
THBS4	0.49577
POLD1	0.49578
METTL17	0.49584
CSMD3	0.49598
MAP4	0.49599
TBX3	0.49602
CACNA1D	0.4961
IRX4	0.49614
AKT3	0.49615
SLC26A8	0.49618
HEATR9	0.49624
CHD8	0.49625
MARCH9	0.4963
PTCD3	0.49633
HIVEP3	0.49636
SAMD9	0.49656
PLG	0.4966
RPH3A	0.4966
ATG7	0.49661
KLF1	0.49668
SLC7A11	0.49674
MTMR7	0.49675
DNAJB1	0.49676
ENPP2	0.49681
KLF9	0.49681
PKM	0.49683
OR2A1	0.49686
C1orf112	0.4969
SLC25A11	0.4969
ZNF280A	0.49694
EN2	0.49695
TRPM3	0.49705
ENTPD2	0.49711
NRG3	0.49716
MS4A14	0.4972
BEST3	0.49725
CCDC168	0.49728
CBLN1	0.49731
DNPEP	0.49743
ELAC1	0.49745
NAGPA	0.4975
KRT83	0.49757
C16orf91	0.49767
CENPA	0.4978
PSG7	0.49784
SUCLG2	0.49786
NXPH2	0.49787
CDKAL1	0.49791
CARD16	0.49799
KRBOX1	0.49808
OSTC	0.49827
RALGAPA1	0.49833
PLEKHM3	0.49836
SRI	0.49841
PPP2R3A	0.49846
SMIM12	0.49854
PRDM13	0.49871
LRRC59	0.49873
NFYB	0.49874
HSPB8	0.49883
RAN	0.49889
HCFC2	0.49895
TMX2	0.49904
DEFB128	0.49911
ISM2	0.4992
HPS4	0.49925
GJA8	0.49938
PHLDB2	0.49939
RPGRIP1L	0.49955
CRISP3	0.49968
ODAPH	0.49976
HSD17B3	0.49991
AFTPH	0.50032
FAM69C	0.50034
SYNGAP1	0.50038
NXNL2	0.50038
TEX264	0.50051
SETD7	0.50051
ATP6V0A2	0.50053
CLEC4G	0.50067
BRAF	0.50068
MVB12B	0.5007
CEP135	0.5009
ARRDC4	0.50105
TH	0.50112
CEP85	0.50136
ZFAT	0.50147
SLC17A9	0.50156
SENP6	0.50158
TRIM22	0.50164
MTFMT	0.50171
ABCA8	0.50174
TMEM176B	0.50178
CALM2	0.5018
ETV5	0.50211
NDUFS6	0.50219
AKR1B1	0.50224
ABCC3	0.50227
NR2E3	0.50229
OTOS	0.50235
IQCF6	0.50236
ZBED3	0.50237
UGDH	0.50238
ZNF787	0.50245
EFCAB3	0.50252
PHTF2	0.50258
TMEM253	0.50272
FOXF2	0.50275
PYGM	0.50281
SLC15A4	0.50288
METRNL	0.50294
ZNF221	0.50297
GJB2	0.50307
SMURF2	0.50308
RASL11B	0.50309
RGS3	0.50313
UNC45B	0.50327
SLC38A6	0.5033
TMEM189-UBE2V1	0.50336
ANKRD62	0.50392
BTNL3	0.50394
COL11A1	0.50401
ZNF354B	0.50401
RCC2	0.50407
LIPN	0.50414
SEPT14	0.50415
SUN5	0.50421
TRAPPC6B	0.5043
MAP3K20	0.50433
SLC22A14	0.50447
EVI5L	0.50452
ELMOD1	0.50472
COL6A5	0.50475
NUDT17	0.50482
HCN4	0.50498
KIFAP3	0.50519
PAPPA	0.5053
BECN1	0.50561
KREMEN2	0.50562
C9orf3	0.50577
MAN1B1	0.50583
KRTAP15-1	0.50587
CACFD1	0.50591
GPR31	0.50592
UBXN11	0.50606
TBC1D20	0.50615
COL9A3	0.50625
CPLX3	0.50626
CGN	0.5064
CALU	0.50641
OR2T8	0.50647
RUVBL1	0.50654
WFS1	0.50668
ZNF451	0.50677
ITPR2	0.50686
SCN7A	0.5069
TUBGCP3	0.50692
RGS1	0.50693
ERV3-1	0.50694
PRELP	0.50699
UCN3	0.507
SNX17	0.50706
MDGA1	0.50716
SCLT1	0.5072
KCNK10	0.50727
TUBD1	0.50727
ERICH5	0.5073
MGAT4B	0.50734
CABP4	0.50737
ZNF675	0.50737
SYCP2	0.50741
CYP20A1	0.50753
GCHFR	0.50754
CRELD2	0.50755
ARID3A	0.50766
HSD17B13	0.50768
MGRN1	0.50768
C17orf78	0.5077
FAM216B	0.50773
UBE2V2	0.50777
SCN5A	0.50779
C19orf81	0.50788
AMMECR1L	0.50798
CFAP69	0.50806
OR5H2	0.50816
CENPS	0.50832
KCNK6	0.50837
LIPT2	0.50845
KRT10	0.50845
ASZ1	0.5085
SOCS3	0.50851
C6orf223	0.50854
ZNF638	0.50867
PROX2	0.50876
ZNF248	0.50878
SRSF4	0.5088
DUSP14	0.50893
LRP2	0.50903
GIMAP7	0.50904
PITPNM2	0.50904
TMCC3	0.50913
CLEC3B	0.50931
IVD	0.50977
HMGN2	0.50979
SLC27A1	0.50981
LARP1B	0.50988
KLHL28	0.50992
UFM1	0.50993
ADPRM	0.51003
COMTD1	0.51004
ZDHHC11	0.51026
CD300LD	0.5103
COA6	0.51031
C20orf27	0.51032
MKI67	0.51045
ANKRD13C	0.51055
DUSP7	0.51064
PTPRA	0.51065
MYO18B	0.51068
EXOC3L4	0.51071
ESRP2	0.51073
ZNF850	0.51073
SOGA3	0.51074
WTAP	0.51083
PATE3	0.51085
HNRNPUL1	0.51089
C6orf132	0.51095
ANKRD60	0.51098
MRPL11	0.51106
RHOU	0.51116
SSR1	0.51118
RAD51AP2	0.51119
GON4L	0.51123
LILRA4	0.51125
LHX6	0.51129
SYT7	0.51132
NUAK2	0.51144
KRTAP4-12	0.51149
ASH2L	0.51152
SCFD2	0.51156
PAPPA2	0.51158
DNAH12	0.51161
ACSM6	0.51165
FETUB	0.51168
C10orf53	0.51168
C11orf86	0.51178
TMEM87A	0.51182
CDV3	0.51183
MT1A	0.5119
SLC1A5	0.51209
KCNV2	0.5121
LAPTM4A	0.51219
MYL5	0.51237
MALT1	0.51237
UPP2	0.5124
OR51I1	0.51243
OXER1	0.51244
PPIL1	0.51247
SCARB1	0.5127
WDR7	0.5127
TM2D3	0.51281
ANXA4	0.51288
NOL9	0.51289
TMEM125	0.51291
PATE4	0.51292
KCTD19	0.51295
GSTCD	0.513
DPH3	0.51301
C4orf3	0.51302
CXCL5	0.51304
GSTK1	0.51306
BMP6	0.51313
GRHL2	0.51318
KCNAB3	0.51321
ANKS6	0.51326
CHEK1	0.51331
KRT34	0.51341
PLEKHG4	0.51346
TFAP2A	0.51349
INCENP	0.5135
CCDC54	0.51351
GCN1	0.51358
DSCR4	0.51377
OPRK1	0.51381
OR5AU1	0.51404
AIFM2	0.51409
C1GALT1C1L	0.51414
SALL2	0.51427
SLC22A10	0.5143
SFTPD	0.51438
CENPS-CORT	0.51441
MAPK11	0.51452
HLTF	0.51465
RMND1	0.51478
ZNF823	0.51489
TTLL4	0.51497
GNA11	0.51501
VEGFA	0.51503
NF1	0.51514
TEX2	0.51521
CCDC71L	0.51523
RBM19	0.51532
STOML3	0.51541
STRBP	0.51542
KIF13A	0.51557
YY1AP1	0.51561
TMEM220	0.51563
C5orf63	0.5157
ZNF208	0.5158
ESF1	0.51593
TMEM229A	0.51594
MCEE	0.51603
ZSWIM9	0.51624
MPG	0.51636
YIPF5	0.51638
CORO2A	0.5164
EMP3	0.51643
PELI3	0.51645
RUNDC1	0.51652
TOP3B	0.51669
POLR3D	0.51685
ZNF813	0.51694
BUD23	0.517
EPG5	0.51704
PLA2G2D	0.51709
KRT72	0.51713
FGF6	0.51715
EDN2	0.51716
ABHD5	0.51722
C7orf33	0.51727
CELA1	0.51735
HNRNPM	0.51751
MFAP3	0.51757
SLC6A16	0.51765
ARMC3	0.51772
C19orf67	0.5178
RAB13	0.51802
INSM2	0.51803
PDLIM5	0.51804
IFT52	0.51807
PHB	0.51809
KRTAP1-5	0.51816
PIEZO1	0.51838
KCND3	0.51846
MARCO	0.51848
PCBD1	0.51849
PPM1K	0.51851
SIK1	0.51858
TRIM7	0.51866
SHCBP1L	0.51872
ARMH4	0.51872
POLRMT	0.51878
SLC2A10	0.51885
ZMPSTE24	0.51897
MORF4L1	0.51903
FGD3	0.51918
TUSC3	0.51927
RASD1	0.51944
LRRC15	0.51956
MRM1	0.51959
SRGAP1	0.51962
DNAH10	0.51988
TARSL2	0.51989
MRVI1	0.51991
IDO1	0.51993
GEMIN7	0.52
LY6D	0.52002
ATP6V0D1	0.52003
IFT172	0.52012
DNAJC30	0.52027
DPP7	0.52028
APBB1	0.52028
FAM84B	0.52036
MS4A4E	0.5205
POLR2A	0.5205
TBATA	0.52051
SPSB2	0.52073
KITLG	0.5209
TENM2	0.52092
FLOT2	0.52094
SLC25A42	0.52098
ZNF791	0.52106
RPS14	0.5211
CDC16	0.52122
OVCA2	0.52125
SLC22A11	0.52135
MINPP1	0.52141
HEATR3	0.52142
DPM1	0.52154
FOXJ3	0.52167
ARID5A	0.52181
TBC1D12	0.52185
ATF7	0.52195
OR2B11	0.52214
GPR12	0.52217
GALNT12	0.52224
LOXHD1	0.52224
SKA1	0.52229
HADHB	0.52248
EFCAB11	0.52258
TRIM54	0.52266
HOXD9	0.52266
IRGQ	0.52277
DST	0.52291
ABI1	0.52303
DICER1	0.52307
LCN9	0.52311
IGFBPL1	0.52315
MARK3	0.52321
PNPLA8	0.52322
SOX1	0.52323
MINDY3	0.52358
ITGA11	0.52359
EDDM3A	0.52363
KBTBD6	0.52368
C8orf76	0.52391
NT5C3B	0.52402
MCUR1	0.52404
FSHR	0.52405
C12orf50	0.52408
PRSS23	0.52415
SVOP	0.52418
AGFG1	0.52423
CTSF	0.52425
WDR41	0.52428
CDHR1	0.52432
EPHX2	0.52443
ZNF566	0.52443
PRKAB2	0.52444
TECPR1	0.52444
FZD2	0.52446
LRSAM1	0.52451
GGNBP2	0.5247
ALG12	0.52473
ZNF358	0.52475
TMEM72	0.52476
CHURC1	0.52477
HNRNPA1	0.52478
ASAH2B	0.52499
SPATA6L	0.52504
ADCYAP1R1	0.52505
CRNKL1	0.52509
TMC7	0.52516
EPS8	0.52538
CCNJL	0.52544
NEUROD6	0.52544
C12orf57	0.52545
FNDC10	0.5255
ZPR1	0.5255
ANKRD53	0.52566
CNTN6	0.52569
ANKEF1	0.52575
MC3R	0.52604
ELMSAN1	0.52622
SPAG17	0.52623
USP7	0.52636
ABR	0.5264
OSMR	0.52646
MRPS2	0.52659
DNAJC25	0.52668
C2CD4C	0.5268
SIM2	0.52688
KRTAP6-1	0.5269
PLA2G6	0.5269
TMEM232	0.52701
NBPF6	0.52704
TSR1	0.52719
GALNT18	0.52728
ZNF287	0.52734
ANAPC5	0.52737
RBM24	0.52757
BCL7A	0.52777
IZUMO3	0.5278
TMTC3	0.52784
ZNF205	0.52788
TMED6	0.52792
IDI2	0.52795
GLRB	0.52811
BPIFB3	0.52829
EMX1	0.52838
OVGP1	0.52853
CCL26	0.52863
ASCL5	0.52869
BBS1	0.52882
IRF2	0.52902
SENP7	0.52922
PHF11	0.52928
HTN3	0.52931
TADA3	0.52953
CEP128	0.52954
SYS1	0.52956
HSD3B1	0.5296
CCL27	0.52963
LHX9	0.52976
CPSF6	0.52984
ANAPC4	0.52988
HCAR2	0.53008
XCL1	0.53014
SYN3	0.53022
PTPRG	0.53034
BTNL8	0.53034
MRRF	0.53046
ANO8	0.5306
ANGPTL3	0.53067
OTUB1	0.53069
SLC35F5	0.53079
HSD17B12	0.53079
TTC21B	0.53096
CHRND	0.53099
FBXO25	0.53107
ATP6AP1L	0.5311
OR1B1	0.53125
HOXA9	0.53129
C11orf44	0.53134
OTUD4	0.5314
WDR37	0.53144
C1orf50	0.53147
UXS1	0.53149
KRTAP3-1	0.53157
REG4	0.53168
P2RX4	0.53175
FMO1	0.53181
ABHD18	0.53181
STK35	0.53193
PIP5KL1	0.53206
G2E3	0.53208
SNX27	0.53223
TSTD3	0.5323
ATP12A	0.53237
MRPL34	0.53242
WNT5A	0.5325
FCHSD2	0.53253
PPARGC1B	0.53258
USP24	0.53276
R3HDM1	0.53278
ZNF277	0.53283
SLC35F6	0.53288
PGLS	0.53292
TCN2	0.53297
LANCL2	0.53313
NLRP7	0.53323
SPRYD3	0.53325
SELENOI	0.5334
L2HGDH	0.53348
KRTAP25-1	0.53352
RNF115	0.53357
FAM3A	0.53367
SDHAF3	0.5337
SPATA6	0.53378
LRRC32	0.53382
ANKRD35	0.53384
OR51A7	0.53385
PRRC1	0.53387
ABCB9	0.53388
AP1B1	0.53425
FAM71C	0.53426
KCNA1	0.53431
EIF4B	0.53432
SUSD3	0.53433
KIAA0355	0.53438
DPY19L4	0.53439
FUOM	0.53463
PPP6C	0.53479
IL26	0.53496
TMEM59	0.53503
FAM173A	0.53505
APRT	0.53512
TM4SF4	0.53524
SNRPD3	0.53526
IFI35	0.53552
KLHDC10	0.53554
TIAM1	0.53567
APOLD1	0.53576
C1QTNF3	0.53589
CYP2U1	0.53593
CMKLR1	0.53595
MMAB	0.53597
DEFA1	0.536
GOLGA7B	0.53609
VAMP5	0.53612
ZNF2	0.53617
MMP28	0.53621
PSD2	0.53622
FSD1	0.53634
SLC38A7	0.53649
RDH12	0.5365
SERPINB12	0.53651
ALX4	0.53662
PTN	0.53665
BSN	0.53668
MAPK10	0.53681
CCER1	0.53683
FAM208A	0.53691
KLK9	0.53693
RHOBTB3	0.53694
GABARAP	0.53698
TCP1	0.53713
HSF4	0.53746
TFAM	0.5375
CERS1	0.53756
GDF1	0.53756
DDHD1	0.53762
ETNK2	0.53768
PPP2R5E	0.53768
GPX2	0.53775
ADRA2C	0.53779
SEMA4A	0.5378
BRD3	0.53791
AGO4	0.53797
COX8A	0.53806
ITPRIPL2	0.53822
IGHV3OR16-7	0.53828
CLTCL1	0.53828
CYTH4	0.53831
CTCF	0.53839
DBNDD2	0.5385
SOS2	0.53856
ACAD9	0.5388
NOP56	0.53885
RPS19	0.53891
KRTAP19-5	0.53905
PATE2	0.53909
ATAD2	0.53917
UQCRB	0.53936
MRPS6	0.5395
ABCC5	0.53953
AGBL2	0.5397
ZNF562	0.53979
ITGB8	0.53981
WNT3	0.53999
C3orf70	0.54003
FKBP1A	0.54008
KCTD15	0.5401
HPSE2	0.54011
METTL25	0.54014
SYT12	0.54041
ANKRD34C	0.54051
SLC8A1	0.54057
PRKG2	0.54075
KCNK17	0.54079
COL9A2	0.54104
CCL8	0.54114
AMHR2	0.54115
PPM1B	0.54118
OR5K1	0.54125
THAP1	0.54128
CNNM1	0.5414
ZCCHC24	0.54144
MFGE8	0.54147
LASP1	0.5415
FLYWCH2	0.54169
DCAF7	0.54174
PTGS1	0.54188
TRIM8	0.54197
ADCY7	0.54203
NAA20	0.5421
KCNK13	0.54216
AGGF1	0.54234
ATXN10	0.54251
VOPP1	0.54252
MAP3K11	0.54256
CDK5RAP1	0.54263
NEIL1	0.5427
PCK2	0.54274
KRTAP4-6	0.54276
CPSF4L	0.54304
CUTC	0.54315
SLC33A1	0.5434
IFNA16	0.5435
CCDC124	0.54361
RDH11	0.54377
SNTA1	0.5438
STX11	0.54397
ZBTB43	0.544
TRIM71	0.54403
WDR59	0.5443
SAMD1	0.5443
RAB40B	0.54433
ZC3H14	0.54436
TMEM126B	0.54441
TWSG1	0.54443
NUDT9	0.54445
KIF16B	0.54461
PM20D1	0.54476
DLGAP1	0.5448
M6PR	0.54491
C14orf132	0.54493
SLC5A3	0.54495
KIAA1324L	0.54501
SLC25A25	0.54501
TNFSF12	0.54502
FOXL2NB	0.5451
EVL	0.54525
C20orf141	0.54526
GRM7	0.54532
CCDC42	0.54547
RBSN	0.54571
FAM71F2	0.54575
RHBDL3	0.54606
FGF21	0.54618
NXT1	0.54619
LCE1F	0.54626
ERMARD	0.54627
OPLAH	0.54628
PNN	0.54628
MEF2A	0.54635
STMN2	0.54644
PCNX4	0.54646
HNRNPH1	0.54648
PDXP	0.5465
CHST2	0.54656
ABCF3	0.54657
HARS	0.54665
CHMP4A	0.54683
OR9I1	0.54686
ZNF575	0.54696
OR6C65	0.547
SOST	0.54715
TROAP	0.54719
WDR45B	0.54738
ITPRIP	0.5474
STX1A	0.54744
GABRA5	0.5475
PADI6	0.54754
MCMBP	0.54758
KDR	0.54759
PTF1A	0.54767
FAM168B	0.54772
ARL6	0.54774
CYP4F8	0.54782
TRIM51	0.54791
ANAPC7	0.54828
SYNGR2	0.54853
MFSD4B	0.54862
PES1	0.54876
RASL12	0.54882
E2F7	0.549
DZIP1	0.54915
DYRK4	0.54921
XRCC4	0.54922
USP5	0.5493
KCTD5	0.54936
RAB8A	0.54938
SLC35G3	0.54939
AMIGO2	0.54944
PHAX	0.54959
RNF17	0.54959
UBR1	0.54965
DDHD2	0.54971
C1orf159	0.54974
RBM45	0.54977
ARSJ	0.54983
RBBP4	0.54987
SCCPDH	0.54988
ADGRE3	0.55005
ATP11AUN	0.5501
ZBTB26	0.55014
SGPL1	0.55014
SERPINA1	0.55015
C2CD4B	0.55018
HSD11B2	0.5502
MSMP	0.55026
HESX1	0.55029
ORM2	0.5503
OARD1	0.55031
PHKB	0.55051
UBE2M	0.55052
DNHD1	0.55054
ZNF776	0.55054
APCDD1L	0.55054
PPDPFL	0.55068
EDN3	0.55068
DCANP1	0.55074
PRSS12	0.55075
DPYSL5	0.5508
CAAP1	0.55083
CHMP4B	0.5509
NAPB	0.55091
FAM193B	0.55097
OTOG	0.55104
HELLS	0.55111
DCLRE1A	0.55126
PGK2	0.5513
OR52K2	0.5513
THAP5	0.55144
NCOA1	0.5515
SPZ1	0.55153
CLPX	0.55165
KMT2D	0.5517
BMPR1B	0.55175
DPF2	0.5518
TRPV2	0.55181
ECHDC1	0.55184
OR8B12	0.5519
COL4A1	0.55201
C1orf167	0.5521
HOXB6	0.55215
PRKD3	0.55222
TMPRSS7	0.55222
NR4A3	0.55229
TSACC	0.55232
MMP3	0.55233
TOB2	0.55244
BRINP2	0.55253
CLDN17	0.5526
NOSIP	0.5528
OGFRL1	0.5529
TMEM14B	0.55298
KRT9	0.55312
GNB5	0.55319
HHAT	0.55326
ADAMTS3	0.55337
STRA6	0.5534
CENPB	0.55346
AICDA	0.5535
EYA4	0.55354
CYP1A2	0.5536
TMEM68	0.55364
ESYT3	0.55376
NRIP3	0.55376
ZHX3	0.55376
ACBD7	0.55388
RTP1	0.55397
TRIQK	0.55398
NPHS1	0.55401
PHB2	0.55403
SET	0.55405
WDFY1	0.55407
MROH1	0.55407
INKA1	0.55438
CDAN1	0.55438
ZDHHC24	0.55452
MFF	0.55459
CEP63	0.55459
CUL9	0.55463
C17orf50	0.55463
TMTC4	0.55466
TIMM21	0.55468
RPP38	0.5548
OC90	0.55487
CCDC34	0.55501
SH3D21	0.55503
MOAP1	0.55503
POU3F2	0.55508
BICD2	0.55527
DCTN1	0.55533
LCN10	0.55535
C19orf18	0.55535
WLS	0.55543
SCNN1G	0.5555
OR6B3	0.55569
LAIR2	0.55572
C10orf105	0.55574
TRMT10C	0.5558
HMX3	0.55581
PRPF39	0.55583
CCDC80	0.55595
KIF3A	0.55615
MAJIN	0.55626
PPP1CC	0.5563
SERPINA5	0.5564
SEMA3B	0.55641
TSR3	0.55642
KCNJ2	0.55647
GMPR2	0.55648
KCNH7	0.55652
HTR7	0.55657
STT3B	0.55662
CDC42SE1	0.55663
CCDC25	0.55667
CCDC178	0.55678
TMEM262	0.5569
OR52D1	0.55693
GIMAP4	0.55695
ARSI	0.55699
SYNRG	0.55706
SNX16	0.55718
RNF103	0.55719
XPO6	0.55752
ERCC5	0.55759
GHDC	0.5577
TMEM74B	0.55772
LUM	0.55776
CCDC122	0.55778
BIRC5	0.55781
GABPA	0.55794
MVD	0.55795
QSER1	0.558
WDYHV1	0.55804
CEP170B	0.55808
UQCC1	0.55808
LOXL1	0.5581
FBXO38	0.55815
ZNF320	0.55819
SWSAP1	0.5582
FIGN	0.55828
SETDB1	0.55835
HNF4G	0.55836
SLC10A2	0.5584
TEDC2	0.55846
PDCD2L	0.55847
BRD9	0.55853
ZNF479	0.55855
CASD1	0.55857
BAIAP2L1	0.5586
IKZF2	0.55862
RBFOX3	0.55864
OR4B1	0.55865
TXNIP	0.55867
MATK	0.55875
RFPL4AL1	0.55876
DDX55	0.55882
TMX4	0.55885
CYP7A1	0.55893
SYT9	0.55897
FSTL5	0.559
FLT1	0.55904
TSPEAR	0.55918
ABHD2	0.55933
FAM163A	0.55935
FAM178B	0.5594
TTC37	0.55942
NR1D1	0.55944
ZNF430	0.55953
C9orf72	0.55954
MPP5	0.55954
ISCA1	0.55956
TRIM33	0.55968
CAPZA3	0.5597
UFL1	0.55972
SPAG6	0.55992
JAG1	0.56008
GFAP	0.56011
OR6F1	0.56012
PSMD8	0.56016
CORT	0.56018
ADPRHL1	0.56027
NUDT12	0.56042
CAPN14	0.56048
SCPEP1	0.56049
NAP1L5	0.56075
CDON	0.56077
OR4D2	0.5608
DNAJC24	0.5609
TOX3	0.5609
SMAD6	0.56092
GADD45GIP1	0.561
HPS1	0.56104
CASP1	0.56109
CLDN8	0.56111
SYBU	0.5612
RFLNB	0.56123
MAML3	0.56127
CLIP1	0.5614
THOP1	0.56144
ENG	0.56158
FAM234A	0.56183
STK38L	0.56187
DCBLD1	0.56194
PJA2	0.56197
GZF1	0.56198
ATP5MC3	0.56209
TPD52	0.56229
SLC41A2	0.56241
OGFOD1	0.56244
RFX8	0.56249
FAM96A	0.56254
IBA57	0.56266
ZNF12	0.56269
TNFRSF10B	0.56294
DPP3	0.56298
ELFN1	0.56309
MTDH	0.56323
THSD7A	0.56326
GNRH1	0.56332
SURF6	0.56332
CPA5	0.56348
ZNF606	0.56353
MGST1	0.56369
NAALAD2	0.56373
CEP19	0.5638
RUNX1T1	0.56385
OR4D9	0.56393
RIMKLB	0.56393
PTER	0.56404
OR10K1	0.56405
HTR6	0.56414
MTFR2	0.56416
FAM174B	0.56416
KIF19	0.5642
AP1G2	0.56427
SLC6A17	0.56436
WFDC13	0.56454
YARS2	0.56463
BTG4	0.56464
PAPLN	0.56472
AASDH	0.56476
OR5AC2	0.56477
DCPS	0.56477
BEND6	0.56487
UPF2	0.56489
ODF2L	0.56495
ZFHX4	0.56498
EIF2B4	0.565
OR51B5	0.56511
RAB11FIP2	0.56542
SLC10A1	0.5655
ZNF17	0.5655
HSPG2	0.56551
PLK4	0.56552
PDE5A	0.56575
ATP6V1C1	0.56581
OR2C1	0.56589
ERCC1	0.5659
ERCC2	0.56591
MATR3	0.56592
GFRA4	0.56597
CST9L	0.56607
WDR75	0.56613
RMDN1	0.56615
APOBEC2	0.56619
KPTN	0.56638
NOC2L	0.56647
CADM1	0.56653
POU6F2	0.56676
CCR8	0.56704
CYSRT1	0.56705
BAIAP3	0.56707
PIP5K1A	0.56715
ACSM4	0.56724
RAB23	0.56728
OR2A42	0.56745
KLF4	0.56747
CLDN19	0.56752
THAP6	0.56755
NMNAT2	0.56757
PKNOX1	0.5676
CHPF	0.56761
RABAC1	0.56762
RNF146	0.56769
OR6N1	0.56784
SLC29A3	0.56786
OR2AT4	0.56801
EOGT	0.56803
TAS1R1	0.56812
TBC1D21	0.56822
SLC16A10	0.56835
ROBO4	0.56846
HOXC5	0.56849
MLANA	0.56851
UQCRQ	0.56869
EML5	0.56872
HOXC8	0.56876
YEATS4	0.56879
SOHLH1	0.5688
ASF1B	0.56886
GKAP1	0.56888
NUDCD1	0.56893
C1GALT1	0.56896
GNAS	0.56904
DHPS	0.5691
ANAPC13	0.56911
OPTN	0.5693
ZNF480	0.56932
RIC8B	0.56936
ZMAT4	0.56938
TAF1L	0.56938
IFITM3	0.56939
ARHGEF7	0.56939
INVS	0.5694
TECR	0.56941
RANBP9	0.56968
ARHGEF17	0.56972
ZSCAN5B	0.56977
ZNF131	0.56987
GCNT2	0.56998
PRM2	0.56999
CCDC146	0.57004
TOR4A	0.5701
GTF2H2	0.57027
C2orf78	0.57034
GIPC3	0.57038
PAX9	0.57052
FAM149A	0.57053
ZNF74	0.57088
MARC2	0.57095
NHLRC3	0.57101
LPIN3	0.57105
PRSS54	0.57106
SNAI1	0.57106
MRPS18C	0.57111
COTL1	0.57116
OGFR	0.57118
ATP6V0E2	0.57128
CAPN3	0.57129
ZNF582	0.57137
MORN3	0.57143
FAM192A	0.57149
PDGFD	0.5715
ICMT	0.57165
RNF219	0.5717
OR5L1	0.57184
ZNF345	0.57195
LPAR3	0.57205
KCNH5	0.57206
CENPF	0.57218
TUBB8	0.57223
CXCL11	0.57235
OAS2	0.57238
AHCTF1	0.57251
MARCH10	0.57252
SPATA19	0.57263
BCL2L2-PABPN1	0.57287
LAMA5	0.57289
ACTR3	0.57295
ACOT4	0.57302
COL26A1	0.57311
EHD1	0.5732
PON3	0.57327
ANKRD28	0.57341
MTO1	0.57347
TDP2	0.57362
CCDC144A	0.57366
MIDN	0.5738
C19orf54	0.57392
YEATS2	0.57398
TTC26	0.57399
FAM111B	0.57405
SEMA5B	0.57407
GTF3C6	0.57411
FEZF2	0.57414
RASSF2	0.57418
FBXW12	0.57448
CLEC4C	0.5746
ZNF257	0.57471
PICK1	0.57472
NEGR1	0.5748
RGS12	0.57484
HECTD2	0.57504
CBR3	0.57533
LRRC2	0.57537
ZKSCAN7	0.57538
GDAP1L1	0.57549
OR11L1	0.57561
ZNF213	0.57564
GFRA1	0.57571
DUSP18	0.57577
AGAP5	0.57584
CREB3L1	0.57605
RPH3AL	0.57609
ERG	0.57614
SLC31A1	0.57617
SPATA5L1	0.5762
SLCO3A1	0.57632
RRAGA	0.57644
TSPO2	0.57653
ERVV-1	0.57658
KCNQ1	0.57671
DPRX	0.57692
ARHGEF11	0.57693
FUT1	0.57693
SSR3	0.57696
CYP7B1	0.57699
MAP3K4	0.57702
MSL2	0.57712
ACBD4	0.57743
TOE1	0.57744
SLC12A8	0.57747
VTI1B	0.57757
NXPH3	0.57761
NDUFV2	0.57769
FAM181A	0.57792
ANKRD31	0.57793
HNRNPA0	0.57797
RAD21L1	0.57797
WNT5B	0.57824
C1orf131	0.57831
TMC1	0.57831
SLC25A46	0.57835
SAA4	0.57837
GLIS2	0.57838
SYNM	0.57839
OR5P3	0.5785
BCL2L2	0.57852
HHEX	0.57863
DHRS11	0.57882
OR51D1	0.57886
TRMT9B	0.57887
BCAN	0.5789
SNRPN	0.57891
OAZ1	0.57897
PURG	0.57903
FBXO41	0.57911
KCTD4	0.57925
NIT1	0.57929
MBD3L3	0.57933
MRPL53	0.57944
ITPK1	0.57954
FBXL12	0.57965
KANSL1L	0.57966
CD207	0.5797
DCDC2C	0.57984
GRXCR2	0.57984
C10orf95	0.57989
DBF4	0.58007
RARRES1	0.58008
WDR5	0.58016
TLN1	0.58017
NLRP8	0.58029
KIAA0895L	0.58037
GPR62	0.58039
GTSCR1	0.58041
OR1E1	0.58054
SPTB	0.58067
HPCAL4	0.58081
KLHL9	0.58081
KCNK7	0.58084
CEP290	0.58084
SAPCD2	0.58085
PPP1R9B	0.58088
MST1R	0.58108
TBC1D10C	0.58117
SLC6A11	0.58118
MCFD2	0.58136
ADGRG5	0.58138
CMC2	0.5814
ATL3	0.58153
TSPAN10	0.58159
MCOLN2	0.58168
FAM13C	0.58183
ALOX15	0.58184
AAED1	0.58185
EHMT1	0.5819
NEDD8-MDP1	0.58207
RGSL1	0.5821
HECW1	0.58218
ITGA2	0.58227
PRSS55	0.58231
KIF20B	0.58232
CIB2	0.58232
NSUN2	0.58242
RBKS	0.5825
RAB6D	0.58254
TMED2	0.58256
OR51I2	0.58267
TM4SF20	0.58269
DNASE2	0.58275
ZNF397	0.58278
KCNJ4	0.58292
B4GALT2	0.58297
OR14A16	0.58302
ATAD3B	0.58308
SYNPO	0.58312
SFT2D3	0.58314
APLNR	0.58324
TRIM45	0.5833
PPP3CC	0.5834
GLDN	0.58342
NCAPD3	0.58347
MRPS5	0.58348
OPTC	0.58349
COX5A	0.5835
HIF3A	0.58353
ZNF454	0.58368
BCKDHB	0.58372
PTPRE	0.58378
URGCP	0.5838
TMEM63B	0.58381
EFEMP1	0.5839
COX10	0.58402
